t,x,y,z,diff_norm
9.5275,-7.968191861594187,-10.17953798376322,22.984894085298738,3.5517212737445786e-06
9.53,-8.0237110932366,-10.253743039041145,23.035723033323652,3.589582073985349e-06
9.5325,-8.079685299092004,-10.327410867996997,23.08911563346205,3.6275383262032522e-06
9.535,-8.136089182958994,-10.400480927094401,23.145076340749693,3.665538432388927e-06
9.5375,-8.192896579456805,-10.472891381635748,23.203607512685792,3.7035268770485466e-06
9.540000000000001,-8.250080415912585,-10.544579221555555,23.264709037210736,3.7414482387597e-06
9.5425,-8.307612712361275,-10.615480261420307,23.328378332705903,3.779247216601071e-06
9.545,-8.36546458154585,-10.68552914042876,23.39461034799397,3.816868614413188e-06
9.5475,-8.423606228917164,-10.754659322411742,23.463397562338706,3.854257336279941e-06
9.55,-8.482006952634022,-10.822803095832253,23.534729985445086,3.8913583894873415e-06
9.5525,-8.540635143563023,-10.889891573785265,23.608595157459078,3.928116908015651e-06
9.555,-8.599458285278805,-10.955854693998022,23.68497814896794,3.964478166729843e-06
9.557500000000001,-8.658442954063917,-11.020621218829882,23.7638615610001,4.000387588291144e-06
9.56,-8.717554818908702,-11.084118735272192,23.84522552502495,4.035790801821278e-06
9.5625,-8.776758641511542,-11.146273654948551,23.92904770295321,4.070633670374889e-06
9.565,-8.836018500002998,-11.207013024038668,24.015302078044513,4.104865666842342e-06
9.5675,-8.895297205975577,-11.26626297126671,24.103958823807243,4.138417143606393e-06
9.57,-8.954556060925812,-11.323946094882446,24.194986323800595,4.171233906274514e-06
9.5725,-9.013755583548454,-11.379985282400998,24.28834939836118,4.203264074064078e-06
9.575000000000001,-9.07285551650226,-11.43430375213342,24.384009281801546,4.23445676772008e-06
9.5775,-9.131814826409878,-11.48682505318659,24.48192362240998,4.264762103853222e-06
9.58,-9.190591703858095,-11.53747306546344,24.582046482450902,4.294131191617778e-06
9.5825,-9.249143563397666,-11.586171999662797,24.684328338164608,4.322516134359596e-06
9.585,-9.30742704354341,-11.632846397279463,24.788716079767408,4.349870048438969e-06
9.5875,-9.365398006774024,-11.677421130604076,24.895153011451317,4.376147076585499e-06
9.59,-9.42301153953235,-11.719821402723309,25.00357885138452,4.401302394179947e-06
9.5925,-9.480221952225198,-11.759972747519742,25.11392973171106,4.425292261195844e-06
9.595,-9.536982779223434,-11.797801029671918,25.226138198551002,4.448074043044309e-06
9.5975,-9.593246803479278,-11.833232528500007,25.340133223136938,4.46961300973518e-06
9.6,-9.648967037322114,-11.866197900884265,25.455840317642487,4.489884533292743e-06
9.602500000000001,-9.704094777377945,-11.896626843490164,25.57317995955914,4.50881385068089e-06
9.605,-9.758580355863751,-11.924449254894776,25.692068642285967,4.526377455299899e-06
9.6075,-9.812373997033044,-11.949597834899032,25.812419427264263,4.54255340259064e-06
9.61,-9.8654258171757,-11.972008084527642,25.93414194397721,4.557321304758828e-06
9.6125,-9.917685824618042,-11.991618306029123,26.057142389950055,4.570662346777383e-06
9.615,-9.969103919722695,-12.008369602875746,26.18132353074976,4.5825592825245974e-06
9.6175,-10.019629894888798,-12.022205879763625,26.30658469998552,4.592996446505441e-06
9.620000000000001,-10.0692134345519,-12.033073842612662,26.43282179930851,4.601959746879737e-06
9.6225,-10.117804115183851,-12.040922998566533,26.55992729841161,4.6094366755123165e-06
9.625,-10.16535140529302,-12.045705655992737,26.68779023502994,4.615416326871102e-06
9.6275,-10.211804665424141,-12.047376924482558,26.816296214940515,4.619889416338791e-06
9.63,-10.257113824224737,-12.045896153049334,26.945328784763845,4.622904410659142e-06
9.6325,-10.301229329639842,-12.04122803623697,27.07476925027805,4.624407846736163e-06
9.635,-10.344100496710965,-12.033338892237985,27.204493213285694,4.62440779551448e-06
9.637500000000001,-10.38567753809311,-12.022199864676846,27.33437470269569,4.62293401577501e-06
9.64,-10.425911634235158,-12.007787050620504,27.46428631762887,4.620017428977686e-06
9.6425,-10.464754933380041,-11.99008150057835,27.594099227418567,4.615690027018472e-06
9.645,-10.502160551564627,-11.969069218502248,27.72368317161024,4.609984814853235e-06
9.6475,-10.538082572619775,-11.944741161786506,27.852906459961652,4.6029357339513446e-06
9.65,-10.57247604817023,-11.917093241267949,27.98163597244251,4.59457756393689e-06
9.6525,-10.605296997634786,-11.886126321225811,28.109737159235006,4.584945827824339e-06
9.655,-10.636502408226168,-11.851846219381814,28.237074040733464,4.57407667580792e-06
9.6575,-10.666050314870018,-11.814263734090822,28.36350947499248,4.5620360665821885e-06
9.66,-10.693900981578746,-11.773395447437489,28.488909324212305,4.548900643938619e-06
9.6625,-10.720014883986298,-11.729263636844795,28.613135810003374,4.534663469652991e-06
9.665000000000001,-10.744353922424068,-11.681895929767315,28.736050913972406,4.519410554498728e-06
9.6675,-10.766882064566756,-11.631325398066256,28.857518440968537,4.503226940093736e-06
9.67,-10.787565345432474,-11.577590558009268,28.977404019083853,4.486196458337834e-06
9.6725,-10.806371867382675,-11.520735370270568,29.09557509965304,4.468401443128813e-06
9.675,-10.823271800122177,-11.46080923993087,29.21190095725355,4.449922448199264e-06
9.6775,-10.838237380699125,-11.39786701647755,29.32625268970528,4.430837888297463e-06
9.68,-10.851242913505057,-11.3319689938044,29.438503218071055,4.4112237127113805e-06
9.682500000000001,-10.862264770274862,-11.263180910211739,29.54852728665638,4.391153012302863e-06
9.685,-10.871281402672881,-11.191573894165064,29.656201546776778,4.370715005865438e-06
9.6875,-10.878273855609377,-11.117222305202418,29.761408268751218,4.350050878290401e-06
9.69,-10.883225084399246,-11.040207167947402,29.864030880699207,4.329163769126035e-06
9.6925,-10.886120367525265,-10.960614816416193,29.963955332486872,4.308167931948285e-06
9.695,-10.88694768836639,-10.87853527960975,30.061072413589667,4.287172060613097e-06
9.6975,-10.885697735197759,-10.794062281513469,30.155277753092832,4.2662787303250996e-06
9.700000000000001,-10.882363901190677,-10.707293241097343,30.246471819691145,4.2455838967392544e-06
9.7025,-10.876942284412644,-10.618329272316164,30.33455992168875,4.225176325716001e-06
9.705,-10.869431687827323,-10.52727518410914,30.419452206999548,4.205137025528508e-06
9.7075,-10.859833619294557,-10.434239480400151,30.50106366314693,4.1855386794207494e-06
9.71,-10.848152291570363,-10.339334360097617,30.57931411726389,4.166445093942766e-06
9.7125,-10.834394608199366,-10.242675602970312,30.654128271839692,4.147930386026342e-06
9.715,-10.818569671338969,-10.144378517677579,30.725437056865967,4.13011084414425e-06
9.7175,-10.800689508419193,-10.044562940754412,30.793176299665827,4.112978316248156e-06
9.72,-10.780768971257784,-9.943351551088043,30.857287179466805,4.096611790779609e-06
9.7225,-10.758825454156826,-9.840867518301998,30.91771693701439,4.081079408063961e-06
9.725,-10.734878893902668,-9.737234502755673,30.974418874572308,4.066438035954417e-06
9.727500000000001,-10.70895176976595,-9.632576655544534,31.027352355922364,4.052732914311232e-06
9.73,-10.681069103501672,-9.52701861850036,31.07648280636435,4.03999736110698e-06
9.7325,-10.651258459349078,-9.42068552419078,31.12178171271626,4.028252514409252e-06
9.735,-10.619549944031734,-9.313702995919584,31.163226623314152,4.017507168660252e-06
9.7375,-10.585976206757477,-9.206197147726561,31.200801148012197,4.007757677720191e-06
9.74,-10.550572210268445,-9.09829391900677,31.23449468166565,3.999029606026201e-06
9.7425,-10.51337421038933,-8.990115732253987,31.264301052834185,3.99131707053199e-06
9.745000000000001,-10.474421663683197,-8.881786584796359,31.290220810422444,3.984583155018359e-06
9.7475,-10.433755972079808,-8.773428745593936,31.312259928394788,3.978824670028129e-06
9.75,-10.391420222864896,-8.665162033899584,31.330429507823464,3.974028173286786e-06
9.7525,-10.347459188680274,-8.557103819259286,31.344745776888512,3.97017015961161e-06
9.755,-10.301919327523771,-8.449369021511991,31.355230090877807,3.967217307823877e-06
9.7575,-10.254848782749374,-8.342070110789917,31.361908932187028,3.965126798895075e-06
9.76,-10.206297383067017,-8.235317107518096,31.364813910319693,3.963846696259714e-06
9.762500000000001,-10.156316642542691,-8.1292175824146,31.36398176188714,3.963316353785106e-06
9.765,-10.10495967307675,-8.02387654765842,31.359454170086636,3.9634844279895325e-06
9.7675,-10.052279883997658,-7.919394658871858,31.351274834001565,3.96431241581498e-06
9.77,-9.998332710329434,-7.815870082930586,31.339492796317597,3.965710147048491e-06
9.7725,-9.943174686982038,-7.713397649031889,31.324161125750532,3.967626161391197e-06
9.775,-9.88686290913581,-7.612068226990321,31.305335885869326,3.97000489090957e-06
9.7775,-9.829455032241242,-7.51196872723727,31.283076135096024,3.972786974122953e-06
9.78,-9.77100927201913,-7.41318210082125,31.2574439267058,3.975909564516383e-06
9.7825,-9.711584404460496,-7.315787339407761,31.228504308826924,3.979306671499644e-06
9.785,-9.65123976582675,-7.21985947527956,31.196325324440846,3.98290949556957e-06
9.7875,-9.590035252649447,-7.125469581336252,31.160978011382085,3.986646771933603e-06
