t,x,x_dot,theta,theta_dot
0.9033333333333334,0.02074095197067156,-0.04243974480422635,0.0024384918127941468,0.009522012891660592
0.9066666666666667,0.02059969784382959,-0.04231215456662067,0.0024700298725619015,0.009399270458053957
0.91,0.020458870142744365,-0.042183897922153865,0.002501159952027543,0.009277268808813077
0.9133333333333334,0.020318471119122335,-0.042054987671728855,0.002531884337523059,0.009156009015458582
0.9166666666666667,0.020178502975830206,-0.041925436392527805,0.0025622053460895686,0.009035491664222118
0.92,0.020038967866894943,-0.041795256438012095,0.0025921253254773315,0.008915716856046333
0.9233333333333333,0.01989986789750377,-0.041664459937922366,0.002621646654145742,0.008796684206584885
0.9266666666666667,0.019761205124004172,-0.041533058798278476,0.0026507717412633308,0.008678392846202438
0.93,0.019622981553903907,-0.04140106470137954,0.002679503026707762,0.008560841419974673
0.9333333333333333,0.019485199145870977,-0.041268489105803885,0.0027078429810658395,0.008444028087688274
0.9366666666666668,0.019347859809733647,-0.04113534324640909,0.0027357941056335017,0.00832795052384093
0.9400000000000001,0.019210965406480457,-0.041001638134331976,0.0027633589324158212,0.008212605917641353
0.9433333333333334,0.0190745177482602,-0.04086738455698859,0.0027905400241270096,0.008097990973009249
0.9466666666666668,0.01893851859838192,-0.040732593078074204,0.002817339974190413,0.007984101908575335
0.9500000000000001,0.018802969671314937,-0.040597274037563365,0.002843761406738513,0.00787093445768135
0.9533333333333334,0.018667872632688823,-0.04046143755170982,0.002869806976612928,0.007758483868380026
0.9566666666666668,0.018533229099293416,-0.040325093513046556,0.0028954793693644135,0.007646744903435108
0.9600000000000001,0.018399040639078813,-0.04018825159038582,0.0029207813012528576,0.00753571184032136
0.9633333333333334,0.01826530877120459,-0.04005092122759008,0.002945715519124548,0.007425378467233301
0.9666666666666667,0.018132035261871095,-0.03991310584136061,0.002970284027046192,0.00731571928572163
0.9700000000000001,0.017999221907875843,-0.03977481287938569,0.0029944885266670906,0.007206722303273153
0.9733333333333334,0.0178668702337945,-0.039636056829690534,0.003018331283495522,0.007098398664185779
0.9766666666666667,0.017734981730467676,-0.03949685178067867,0.0030418145667361735,0.006990758443395816
0.9800000000000001,0.017603557855000906,-0.039357211421131924,0.0030649406492901377,0.006883810646477982
0.9833333333333334,0.017472600030764698,-0.03921714904021047,0.0030877118077549115,0.006777563209645409
0.9866666666666667,0.01734210964739448,-0.03907667752745276,0.0031101303224243997,0.0066720229997496334
0.9900000000000001,0.017212088060790633,-0.03893580937277559,0.0031321984772889134,0.006567195814280595
0.9933333333333334,0.017082536593118487,-0.03879455666647407,0.0031539185600351666,0.006463086381366654
0.9966666666666667,0.01695345653280831,-0.038652931099221605,0.0031752928620462834,0.0063596983597745725
