t,theta,theta_dot
9.0,-0.0994685798412662,-0.0322079244158094
9.005,-0.0996174365130758,-0.0273332952141516
9.01,-0.0997419027847639,-0.0224519976967782
9.015,-0.099841948171991,-0.0175652237960768
9.02,-0.099917548209437,-0.0126741658906369
9.025,-0.0999686844508016,-0.0077800168052364
9.03,-0.099995344468804,-0.0028839698108549
9.035,-0.0999975218551831,0.0020127813753397
9.04,-0.0999752162206971,0.0069090425899794
9.045,-0.0999284331951244,0.011803619223501
9.05,-0.0998571843687249,0.0166953170791115
9.055,-0.0997614869375941,0.0215829446760744
9.06,-0.099641364151194,0.0264653063727097
9.065,-0.0994968452514564,0.0313412083746831
9.07,-0.0993279654334605,0.0362094596553816
9.075,-0.0991347658454333,0.0410688719559009
9.08,-0.0989172935887494,0.0459182597850511
9.085,-0.0986756017179308,0.0507564404193614
9.09,-0.0984097492406473,0.0555822339030682
9.095,-0.0981198011177162,0.060394463048129
9.1,-0.0978058282631027,0.0651919534342085
9.105,-0.0974679075253876,0.0699735336025713
9.11,-0.097106121139777,0.074738039426157
9.115,-0.096720557376624,0.0794843053289577
9.12,-0.096311310453097,0.0842111686050074
9.125,-0.0958784802839674,0.088917472632503
9.13,-0.0954221724816093,0.0936020668738104
9.135,-0.0949424983560006,0.0982638068754519
9.14,-0.0944395749147217,0.1029015542681203
9.145,-0.0939135248629566,0.1075141767666649
9.15,-0.0933644766034919,0.1121005481701053
9.155,-0.092792564236718,0.1166595483616179
9.16,-0.0921979275606277,0.1211900633085492
9.165,-0.0915807120708174,0.1256909850624042
9.17,-0.0909410681938034,0.130161216132478
9.175,-0.0902791517736321,0.1345996640044258
9.18,-0.0895951249509506,0.1390052376357252
9.185,-0.0888891550650257,0.1433768555326247
9.19,-0.0881614146495184,0.1477134457778502
9.195,-0.0874120814324819,0.1520139460306176
9.2,-0.0866413383363637,0.1562773035266219
9.205,-0.0858493734780043,0.1605024750780417
9.21,-0.0850363801686371,0.1646884270735441
9.215,-0.0842025569138894,0.1688341354782735
9.22,-0.0833481074137812,0.1729385858338645
9.225,-0.0824732405627265,0.177000773258429
9.23,-0.0815781704495317,0.1810197024465688
9.235,-0.0806631162777433,0.1849943879679823
9.24,-0.0797283003689336,0.1889238606994594
9.245,-0.0787739514008662,0.1928071541400001
9.25,-0.0778003035546663,0.1966433101814081
9.255,-0.0768075954011826,0.2004313837404685
9.26,-0.0757960699009892,0.2041704427589378
9.265,-0.0747659744043832,0.207859568203555
9.27,-0.0737175606513876,0.2114978540660308
9.275,-0.072651084771748,0.2150844073630582
9.28,-0.0715668072849358,0.2186183481363022
9.285,-0.0704649931001452,0.2220988094524097
9.29,-0.069345911516296,0.2255249374030011
9.295,-0.0682098362220319,0.2288958911046738
9.3,-0.0670570452957201,0.2322108426990059
9.305,-0.0658878212054536,0.2354689773525477
9.31,-0.0647024503693766,0.2386694942261588
9.315,-0.0635012205601082,0.2418116108219029
9.32,-0.0622844266855463,0.2448945494102433
9.325,-0.061052367845144,0.2479175460598833
9.33,-0.0598053464223757,0.2508798528842949
9.335,-0.0585436680847354,0.253780738041722
9.34,-0.0572676417837403,0.2566194857351733
9.345,-0.0559775797549267,0.2593953962124301
9.35,-0.0546737975178539,0.2621077857660386
9.355,-0.0533566138761007,0.2647559867333179
9.36,-0.0520263509172687,0.2673393474963518
9.365,-0.0506833340129789,0.2698572324819968
9.37,-0.0493278918188748,0.2723090221618751
9.375,-0.0479603562746209,0.2746941130523782
9.38,-0.0465810626039017,0.2770119177146687
9.385,-0.0451903493144247,0.2792618647546746
9.39,-0.04378855587365,0.2814434010130723
9.395,-0.0423760242871447,0.2835559877973072
9.4,-0.0409531025676395,0.2855990989962714
9.405,-0.0395201407088239,0.2875722266564693
9.41,-0.0380774906513135,0.2894748810218367
9.415,-0.036625506282654,0.2913065905337361
9.42,-0.0351645434373194,0.2930669018309593
9.425,-0.0336949598967104,0.2947553797497285
9.43,-0.0322171153891584,0.2963716073236923
9.435,-0.0307313715899208,0.2979151857839307
9.44,-0.0292380921211854,0.2993857345589502
9.445,-0.0277376425520665,0.3007828912746884
9.45,-0.0262303903986082,0.3021063117545099
9.455,-0.0247167051237829,0.3033556700192086
9.46,-0.0231969581374899,0.3045306582870083
9.465,-0.0216715225682176,0.3056309868678178
9.47,-0.0201407708902078,0.3066563821418754
9.475,-0.0186050792223651,0.307606588203535
9.48,-0.0170648252898122,0.3084813684132377
9.485,-0.0155203874417477,0.3092805052278711
9.49,-0.0139721446514415,0.3100038002007717
9.495,-0.0124204765162392,0.3106510739817225
9.5,-0.0108657632575601,0.3112221663169544
9.505,-0.0093083857208953,0.3117169360491462
9.51,-0.0077487253758122,0.3121352611174241
9.515,-0.0061871643159495,0.312477038557362
9.52,-0.004624085259022,0.3127421845009812
9.525,-0.003059871546816,0.3129306341767507
9.53,-0.0014949069264041,0.3130423418165369
9.535,7.0426248830191e-05,0.3130772791885434
9.54,0.0016357430971077,0.3130354367771054
9.545,0.0032006585053881,0.3129168243538835
9.55,0.0047647879804337,0.3127214707951039
9.555,0.0063277476488055,0.3124494240815578
9.56,0.0078891542568682,0.3121007512986018
9.565,0.0094486251707852,0.3116755386361579
9.57,0.0110057783765233,0.3111738913887131
9.575,0.0125602324798486,0.3105959339553201
9.58,0.0141116067063285,0.3099418098395968
9.585,0.0156595209013331,0.3092116816497262
9.59,0.0172035955300314,0.308405731098457
9.595,0.0187434518918524,0.3075241587251273
9.6,0.0202787135814318,0.3065671812105563
9.605,0.0218090031446375,0.3055350352896072
9.61,0.0233339442592462,0.3044279766611575
9.615,0.0248531624145233,0.3032462792908382
9.62,0.0263662849112201,0.301990235411036
9.625,0.0278729408615746,0.300660155520892
9.63,0.0293727611893135,0.2992563683863006
9.635,0.0308653786296483,0.2977792210399126
9.64,0.0323504277292798,0.2962290787811314
9.645,0.0338275448463935,0.2946063251761169
9.65,0.0352963681506642,0.2929113620577815
9.655,0.0367565376232516,0.2911446095257944
9.66,0.0382076963009114,0.2893065038261371
9.665,0.0396494892925934,0.2873974975505305
9.67,0.0410815615688214,0.2854180639855662
9.675,0.0425035610304866,0.2833686931095087
9.68,0.0439151385611849,0.2812498915148317
9.685,0.0453159480272202,0.2790621824082112
9.69,0.0467056462776012,0.2768061056105318
9.695,0.0480838931440447,0.2744822175568812
9.7,0.0494503514409727,0.2720910912965544
9.705,0.0508046869655133,0.2696333164930528
9.71,0.0521465684975027,0.2671094994240805
9.715,0.0534756677994815,0.2645202629815508
9.72,0.0547916596166985,0.2618662466715792
9.725,0.0560942216771074,0.2591481066144905
9.73,0.0573830363615347,0.2563665106269312
9.735,0.058657788474596,0.2535221421084367
9.74,0.0599181640639879,0.2506157051280789
9.745,0.0611638532738767,0.2476479177477675
9.75,0.0623945503503821,0.2446195120080075
9.755,0.063609953641579,0.2415312339278957
9.76,0.0648097655974941,0.2383838435051288
9.765,0.0659936927701094,0.235178114715994
9.77,0.0671614458133589,0.2319148355153782
9.775,0.0683127394831319,0.2285948078367592
9.78,0.0694472926372697,0.2252188475922145
9.785,0.0705648282355689,0.2217877846724119
9.79,0.0716650733397783,0.2183024629466184
9.795,0.0727477591136007,0.2147637402626959
9.8,0.0738126208230704,0.2111724884454451
9.805,0.0748593994302181,0.2075295852270812
9.81,0.0758878388795341,0.2038359232436098
9.815,0.0768976859305131,0.2000924143079452
9.82,0.0778886923902541,0.1962999806869244
9.825,0.0788606151134587,0.1924595551013167
9.83,0.0798132160024317,0.1885720807258196
9.835,0.0807462620070823,0.1846385111890547
9.84,0.0816595251249215,0.1806598105735772
9.845,0.0825527824010653,0.176636953415865
9.85,0.0834258159282313,0.1725709247063301
9.855,0.0842784128467421,0.1684627198893064
9.86,0.085110365344522,0.1643133448630623
9.865,0.0859214706571001,0.1601238159797883
9.87,0.0867115310676078,0.1558951600456075
9.875,0.08748035390678,0.1516284143205714
9.88,0.0882277516991064,0.1473246250674313
9.885,0.088953542728396,0.1429848375540007
9.89,0.0896575486044982,0.1386101174452672
9.895,0.0903395961802193,0.1342015404276074
9.9,0.09099951801218,0.1297601885291953
9.905,0.0916371523608128,0.1252871501200146
9.91,0.0922523431903643,0.1207835199118467
9.915,0.0928449401688938,0.1162503989582812
9.92,0.0934147986682732,0.1116888946547114
9.925,0.0939617797641884,0.1071001207383295
9.93,0.0944857502361375,0.1024851972881378
9.935,0.0949865825674325,0.0978452507249357
9.94,0.0954641549451976,0.0931814138113329
9.945,0.0959183512603709,0.0884948256517361
9.95,0.096349061107703,0.0837866316923606
9.955,0.0967561797857577,0.0790579837212255
9.96,0.0971396077185629,0.0743100376926156
9.965,0.0974992502653718,0.0695439523842469
9.97,0.0978350194385846,0.0647608932537565
9.975,0.0981468331903891,0.0599620288918284
9.98,0.0984346153934545,0.0551485309453859
9.985,0.0986982958409305,0.0503215741176051
9.99,0.0989378102464482,0.0454823361679018
9.995,0.0991531002441193,0.0406319979119428
10.0,0.0993441133885365,0.0357717432216415
