t,x,y,z
9.26,-7.132529157712696,-5.211790698446472,27.906792877537317
9.2625,-7.084972017577437,-5.201258451700022,27.81358430609445
9.265,-7.038349408104192,-5.192380682335164,27.720213255627563
9.2675,-6.992678841639096,-5.18513458761206,27.62672406534353
9.27,-6.947976885193308,-5.179497390867244,27.53316002186032
9.2725,-6.90425916044294,-5.175446341513609,27.43956335920681
9.275,-6.861540343729187,-5.17295871504042,27.345975258823064
9.2775,-6.819834166058139,-5.172011813013295,27.252435849559944
9.28,-6.779153413100901,-5.172582963074217,27.158984207679364
9.2825,-6.739509925193541,-5.1746495189415365,27.06565835685416
9.285,-6.700914597337199,-5.178188860409958,26.972495268168352
9.2875,-6.66337739747417,-5.18317841907019,26.87953088438078
9.29,-6.62690801044295,-5.189596710483468,26.786800998704614
9.2925,-6.59151506122859,-5.197422425336353,26.694340250754784
9.295,-6.557206248764333,-5.206634274904169,26.602182228769397
9.2975,-6.523988680424878,-5.21721139847204,26.5103599006559
9.3,-6.49186887202634,-5.229133363334906,26.418905613991026
9.3025,-6.460852747826329,-5.242380164797489,26.32785109602098
9.305,-6.430945640523823,-5.256932226174343,26.237227453661102
9.3075,-6.402152291259235,-5.272770398789833,26.147065173496053
9.31,-6.374476849614469,-5.289875961978096,26.05739412177998
9.3125,-6.347922873612806,-5.30823062308311,25.968243544436152
