ic_index,t,v,iL
1,39.02666666666667,1.9647049884719021,-0.22662702744762597
1,39.03,1.9635773290542857,-0.22007988440375614
1,39.03333333333334,1.9624386360869412,-0.21353651709892563
1,39.03666666666667,1.9612890101306455,-0.20699696228704356
1,39.04,1.9601285504733736,-0.20046125641214083
1,39.04333333333334,1.9589573551303074,-0.19392943560841192
1,39.04666666666667,1.9577755208438414,-0.18740153570025644
1,39.050000000000004,1.9565831430835667,-0.18087759220218197
1,39.053333333333335,1.9553803160462901,-0.17435764031891512
1,39.05666666666667,1.9541671326560144,-0.16784171494529046
1,39.06,1.952943684563959,-0.16132985066636155
1,39.06333333333333,1.9517100621485408,-0.154822081757304
1,39.06666666666667,1.9504663545153835,-0.1483184421834566
1,39.07,1.9492126494973243,-0.14181896560036358
1,39.07333333333334,1.9479490336543959,-0.13532368535367706
1,39.07666666666667,1.9466755922738472,-0.12883263447926802
1,39.080000000000005,1.9453924093701234,-0.12234584570311569
1,39.083333333333336,1.9440995676848856,-0.11586335144141804
1,39.086666666666666,1.9427971486869933,-0.10938518380049517
1,39.09,1.9414852325725116,-0.10291137457683067
1,39.093333333333334,1.9401638982647202,-0.09644195525711297
1,39.09666666666667,1.9388332234184067,-0.08997695701909184
1,39.1,1.9374932892901442,-0.08351641173780569
1,39.10333333333334,1.9361441751051,-0.07706035055925173
1,39.10666666666667,1.9347859547096733,-0.07060880338170306
1,39.11,1.9334187011015311,-0.06416179992096044
1,39.11333333333334,1.9320424864296173,-0.05771936971039352
1,39.11666666666667,1.93065738199416,-0.0512815421009821
1,39.120000000000005,1.9292634582466524,-0.044848346261219904
1,39.123333333333335,1.9278607847898759,-0.038419811177224435
1,39.12666666666667,1.9264494303778763,-0.03199596565262729
1,39.13,1.9250294629159872,-0.02557683830868375
1,39.13333333333333,1.9236009494608102,-0.01916245758417684
1,39.13666666666667,1.9221639562202228,-0.01275285173545862
1,39.14,1.920718548553388,-0.006348048836490983
1,39.14333333333334,1.919264790970733,5.192322124991655e-05
1,39.14666666666667,1.9178027471339736,0.006447036728664479
1,39.150000000000006,1.9163324798560897,0.012837264159138634
1,39.153333333333336,1.9148540511013492,0.019222578168435034
1,39.156666666666666,1.9133675219852881,0.025602951594788245
1,39.160000000000004,1.911872952774718,0.03197835745886392
1,39.163333333333334,1.9103704028877366,0.038348768963718
1,39.16666666666667,1.9088599308937046,0.04471415949489199
1,39.17,1.9073415945132728,0.051074502620304024
1,39.17333333333334,1.9058154506183547,0.05742977209035777
1,39.17666666666667,1.9042815552321533,0.06377994183783361
1,39.18,1.9027399635291384,0.07012498597798394
1,39.18333333333334,1.9011907298350557,0.07646487880849184
1,39.18666666666667,1.899633907626937,0.08279959480943133
1,39.190000000000005,1.8980695495330782,0.08912910864336132
1,39.193333333333335,1.8964977073330636,0.095453395155218
1,39.19666666666667,1.894918431957741,0.10177242937242248
1,39.2,1.893331773489248,0.10808618650477314
1,39.20333333333333,1.8917377811609883,0.11439464194453988
1,39.20666666666667,1.8901365033576423,0.12069777126642359
1,39.21,1.888527987615176,0.12699555022751607
1,39.21333333333334,1.886912280620819,0.13328795476739388
1,39.21666666666667,1.8852894282130905,0.13957496100801095
1,39.220000000000006,1.8836594753817724,0.14585654525380606
1,39.223333333333336,1.8820224662806515,0.15213268398915122
1,39.22666666666667,1.8803784475761387,0.15840335328301264
1,39.230000000000004,1.8787274644471492,0.16466852966989015
1,39.233333333333334,1.8770695588621518,0.1709281903334083
1,39.23666666666667,1.8754047722285587,0.1771823125580863
1,39.24,1.8737331453927564,0.18343087372923136
1,39.24333333333334,1.8720547186400738,0.18967385133304532
1,39.24666666666667,1.8703695316948141,0.19591122295651814
1,39.25,1.8686776237202274,0.20214296628752104
1,39.25333333333334,1.8669790333185228,0.20836905911476647
1,39.25666666666667,1.8652737985308785,0.21458947932776848
1,39.260000000000005,1.8635619568374164,0.22080420491693548
1,39.263333333333335,1.8618435451572326,0.22701321397346427
1,39.266666666666666,1.8601185998483694,0.23321648468943262
1,39.27,1.8583871567078283,0.2394139953577597
1,39.27333333333333,1.8566492509715806,0.24560572437216635
1,39.27666666666667,1.8549049173145407,0.2517916502272675
1,39.28,1.8531541898505968,0.2579717515184668
1,39.28333333333334,1.8513971021325804,0.2641460069420618
1,39.28666666666667,1.849633687152297,0.2703143952951388
1,39.29,1.8478639773404988,0.27647689547566495
1,39.29333333333334,1.8460880045668968,0.28263348648244857
1,39.29666666666667,1.844305800140172,0.2887841474151003
1,39.300000000000004,1.842517394807948,0.29492885747412395
1,39.303333333333335,1.8407228187568234,0.3010675959608129
1,39.30666666666667,1.8389221016123387,0.3072003422773537
1,39.31,1.8371152724390094,0.3133270759267225
1,39.31333333333333,1.835302359740297,0.31944777651277545
1,39.31666666666667,1.8334833914586224,0.3255624237402104
1,39.32,1.831658394975376,0.3316709974145271
1,39.32333333333334,1.8298273971108912,0.3377734774421191
1,39.32666666666667,1.8279904241244758,0.34386984383016894
1,39.330000000000005,1.8261475017143807,0.34996007668675255
1,39.333333333333336,1.8242986550178302,0.3560441562207355
1,39.336666666666666,1.8224439086109963,0.3621220627418633
1,39.34,1.8205832865090084,0.36819377666072295
1,39.343333333333334,1.8187168124381794,0.37425927838474016
1,39.34666666666667,1.8168445129528314,0.38031854719615743
1,39.35,1.8149664114315407,0.3863715636297936
1,39.35333333333334,1.8130825296709383,0.392418308740799
1,39.35666666666667,1.8111928890988453,0.3984587636238912
1,39.36,1.809297510774246,0.4044929094134447
1,39.36333333333334,1.8073964153872977,0.4105207272834524
1,39.36666666666667,1.805489623259345,0.4165421984474874
1,39.370000000000005,1.8035771543428896,0.4225573041587924
1,39.373333333333335,1.8016590282216247,0.42856602571017727
1,39.37666666666667,1.7997352641104007,0.43456834443412184
1,39.38,1.797805880855259,0.44056424170267294
1,39.38333333333333,1.7958708969334027,0.4465536989275345
1,39.38666666666667,1.7939303304532093,0.4525366975600288
1,39.39,1.7919841991542427,0.45851321909105813
1,39.39333333333334,1.7900325204072245,0.46448324505119476
1,39.39666666666667,1.7880753112140675,0.470446757010578
1,39.400000000000006,1.7861125882078417,0.4764037365790167
1,39.403333333333336,1.784144367652808,0.48235416540588744
1,39.406666666666666,1.7821706654443892,0.48829802518022336
1,39.410000000000004,1.7801914971091823,0.49423529763067586
1,39.413333333333334,1.7782068778049713,0.5001659645254772
1,39.41666666666667,1.776216822320697,0.5060900076725283
1,39.42,1.774221345076492,0.5120074089192984
1,39.42333333333334,1.772220460123646,0.5179181501529254
1,39.42666666666667,1.7702141811446395,0.5238222133001156
1,39.43,1.768202521453115,0.5297195803272311
