t,theta1,theta1_dot,theta2,E,E_minus_E0,abs_delta_theta2
10.67,-0.23183829321288638,-2.1354613546782755,-0.7622417066505156,9.405791114944575,-2.231931717647946,0.0017113231669564355
10.675,-0.24259749586624166,-2.1679869702387666,-0.777863038578859,9.405025279981434,-2.2326975526110875,0.001631507767517859
10.68,-0.2535157127291482,-2.1990628970652217,-0.7929265660363958,9.404299315419637,-2.2334235171728842,0.0015525714678767955
10.685,-0.2645857110668458,-2.228691015698887,-0.8074351260695545,9.403609038262093,-2.234113794330428,0.001474533333711947
10.69,-0.27580024608452547,-2.2568778878850044,-0.8213917923169642,9.40295207843208,-2.234770754160442,0.001397410202320537
10.695,-0.28715212371485277,-2.2836326802476,-0.8347998425007658,9.402324900683663,-2.2353979319088584,0.001321240613859076
10.700000000000001,-0.2986342190212098,-2.308967178215676,-0.847662731675096,9.401725322096045,-2.2359975104964764,0.0012460460927985473
10.705,-0.3102394585805814,-2.3328954499529595,-0.8599841405363452,9.40115169924369,-2.236571133348832,0.0011718480084802474
10.71,-0.32196084979079265,-2.355432467729019,-0.871767975428668,9.400600575337979,-2.2371222572545424,0.0010986702597312048
10.715,-0.33379148087048016,-2.376594107919207,-0.8830183683439541,9.400067850456727,-2.237654982135794,0.0010265392748651792
10.72,-0.3457245208591251,-2.3963971510047224,-0.8937396769218606,9.399549926259267,-2.2381729063332543,0.000955484011681218
10.725,-0.35775321961701967,-2.414859281572551,-0.9039364844497814,9.399044810756099,-2.2386780218364226,0.0008855356986715579
10.73,-0.36987090899342584,-2.431998358390701,-0.9136136146076173,9.398550915349249,-2.2391719172432722,0.000816716020867414
10.735,-0.38207102275475036,-2.447831299951607,-0.9227761449956822,9.39806521809042,-2.239657614502102,0.0007490672721619518
10.74,-0.39434708246836364,-2.462375172247958,-0.9314294012219949,9.397587433199089,-2.2401353993934325,0.0006826131961564785
10.745000000000001,-0.40669267829693373,-2.4756456221074012,-0.9395790048100959,9.397115563439108,-2.240607269153413,0.0006173814647304487
10.75,-0.41910146872204185,-2.4876568186028645,-0.947230874632916,9.39664665677509,-2.2410761758174313,0.0005534051118992744
10.755,-0.431567180544196,-2.4984214530525617,-0.9543912269127836,9.396177700273688,-2.2415451323188336,0.000490722533814214
10.76,-0.44408360888279985,-2.507950739019968,-0.9610665752214067,9.395706452614625,-2.242016379977896,0.0004293774887633717
10.765,-0.45664461717618826,-2.5162544123138475,-0.9672637304798927,9.395232208955303,-2.2424906236372184,0.0003694148571149469
10.77,-0.46924409942629436,-2.5233399971101047,-0.9729898477823717,9.394753845947353,-2.2429689866451685,0.0003108535606837215
10.775,-0.48187598029068124,-2.529212245787492,-0.9782524504731688,9.394269681199715,-2.2434531513928064,0.0002537498455230658
10.78,-0.4945342184798094,-2.533873702839974,-0.9830594139588043,9.393779514595595,-2.2439433179969264,0.0001981353460273061
10.785,-0.5072127516992565,-2.5373240682589673,-0.9874190189716099,9.393282186902674,-2.2444406456898474,0.00014404746056251305
10.790000000000001,-0.5199054965093793,-2.5395601954001976,-0.9913399517217567,9.392776139330545,-2.2449466932619764,9.152950350688194e-05
10.795,-0.5326063483253269,-2.5405760909837105,-0.9948313038972609,9.39225990360022,-2.2454629289923016,4.0630705250621624e-05
10.8,-0.5453091814170545,-2.5403629150938687,-0.9979025726639869,9.391732509735917,-2.2459903228566045,8.593787803934383e-06
10.805,-0.5580078489092916,-2.53890898117935,-1.0005636606656392,9.39119380851811,-2.2465290240744107,5.6083950799035165e-05
10.81,-0.5706961445913007,-2.5361998581942107,-1.0028249079240097,9.390644151865722,-2.2470786807267995,0.00010182046692541746
10.815,-0.5833677273762292,-2.5322177242832806,-1.0046971859874512,9.390082823023258,-2.2476400095692632,0.00014575592007570748
10.82,-0.5960161832532535,-2.5269417014534654,-1.0061918322430028,9.38950947267189,-2.2482133599206318,0.0001878412557148046
10.825000000000001,-0.6086349773938912,-2.52034887338538,-1.007320659651039,9.388924155944679,-2.2487986766478425,0.00022802908095220786
10.83,-0.6212174523626517,-2.5124143023724157,-1.0080959578171267,9.388327256787218,-2.2493955758053037,0.000266272592687411
10.835,-0.6337568281170498,-2.5031110293207313,-1.0085304929920282,9.387719326697846,-2.250003505894675,0.00030252557760812593
10.84,-0.6462462020075743,-2.492410073749273,-1.0086375080716985,9.38710083044114,-2.250622002151381,0.0003367423879512277
10.845,-0.6586785397986933,-2.480281312517585,-1.0084307043507603,9.38647257975626,-2.251250252836261,0.00036889079221569254
10.85,-0.671046611504024,-2.466693955756885,-1.0079243103076012,9.385835352370526,-2.2518874802219955,0.00039896294061314563
10.855,-0.6833430205468134,-2.4516159705976404,-1.0071330660107447,9.385188994583666,-2.252533838008855,0.00042689139010887445
10.86,-0.6955602345414613,-2.435017050105653,-1.0060720822227516,9.384534757947907,-2.253188074644614,0.0004526313784549707
10.865,-0.7076905854770563,-2.4168687004994194,-1.0047568371855045,9.38387466204939,-2.2538481705431312,0.00047616403890438086
10.870000000000001,-0.7197262697173443,-2.3971442411501673,-1.00320317662021,9.38321073901647,-2.254512093576052,0.000497496400210018
10.875,-0.7316593480007426,-2.375818804581843,-1.0014273137273988,9.382544271202406,-2.2551785613901156,0.0005166248287522546
10.88,-0.7434817656707086,-2.352870321163859,-0.9994457614113097,9.381876136127305,-2.255846696465216,0.0005335302929813102
10.885,-0.7551853554065995,-2.328281795439829,-0.9972752622685996,9.381208257038955,-2.2565145755535667,0.0005483075039525165
10.89,-0.7667618448248316,-2.3020401616736796,-0.9949328140499301,9.38054164860505,-2.2571811839874716,0.0005608786323425541
10.895,-0.7782029574932673,-2.2741384044825366,-0.9924354152526277,9.379878302254513,-2.2578445303380086,0.0005712272797109286
10.9,-0.789500416127023,-2.2445756573660023,-0.9898000561008122,9.37922056795863,-2.2585022646338917,0.0005794074983659359
10.905,-0.8006459425884376,-2.2133572027062325,-0.9870437185454028,9.378570525753483,-2.259152306839038,0.0005855389906744835
10.91,-0.8116312641729101,-2.180494479583035,-0.9841833616672288,9.377929532281247,-2.2597933003112747,0.0005896088085821649
10.915000000000001,-0.8224482119731822,-2.1460058447101287,-0.9812356855067215,9.377299248150939,-2.2604235844415825,0.0005917606907229755
10.92,-0.8330886855193524,-2.109917215413694,-0.9782172089433767,9.376681517659359,-2.2610413149331627,0.0005920239808467898
10.925,-0.8435447566152985,-2.0722608538670624,-0.9751440496401661,9.376077954522003,-2.261644878070518,0.000590415281508605
10.93,-0.8538087037499336,-2.033075224761084,-0.9720318467455253,9.375490047472937,-2.2622327851195845,0.0005870157520884156
10.935,-0.8638730120972367,-1.992404995304017,-0.968895760893346,9.374919201135826,-2.262803631456695,0.0005819711087909907
10.94,-0.873730373554384,-1.9503010339850142,-0.9657504741238128,9.374366842947758,-2.2633559896447633,0.0005754028022766366
10.945,-0.8833737446467544,-1.9068189783217546,-0.9626100676405978,9.373834063296748,-2.2638887692957734,0.0005673708388791443
10.950000000000001,-0.8927963840467961,-1.8620192679659162,-0.9594879390421246,9.37332217737701,-2.2644006552155105,0.0005580062886680892
10.955,-0.9019918532655047,-1.8159658781014327,-0.9563968084720448,9.372832236249035,-2.264890596343486,0.0005473882476961789
10.96,-0.9109540525675772,-1.7687247671974697,-0.9533486461775349,9.372364714604952,-2.265358117987569,0.0005356140499189754
10.965,-0.919677220971388,-1.720363877008541,-0.9503546725093038,9.371919949251284,-2.2658028833412374,0.0005227992671956727
10.97,-0.9281559362490156,-1.6709531325743734,-0.9474253579215844,9.371498520532194,-2.266224312060327,0.000509069235079429
10.975,-0.9363851189775573,-1.6205630455684001,-0.9445704218675376,9.37110087850305,-2.266621954089471,0.000494502805292063
10.98,-0.944360054014553,-1.5692635358021072,-0.9417987909157051,9.370727208841238,-2.266995623751283,0.00047920694758651905
10.985,-0.9520763689704732,-1.5171239175384097,-0.9391186473264798,9.370377689250278,-2.2673451433422436,0.00046329728895411204
10.99,-0.9595300227875793,-1.4642113591202173,-0.9365374637453137,9.370052013214634,-2.267670819377887,0.00044686356590439846
10.995000000000001,-0.9667173057323982,-1.410590879168441,-0.9340620032416448,9.369749707388422,-2.267973125204099,0.0004299695855450869
11.0,-0.9736348393957313,-1.3563253465819392,-0.9316983193088948,9.369470377332624,-2.2682524552598977,0.00041267096463748487
11.005,-0.9802795645335647,-1.3014753092073468,-0.9294517853144701,9.369213768897547,-2.2685090636949745,0.00039509191224007534
11.01,-0.9866486935338441,-1.246097699189469,-0.9273272106627373,9.368979212287416,-2.2687436203051057,0.0003772282166805141
11.015,-0.9927397491134895,-1.1902462370020588,-0.9253287461836137,9.368766102977519,-2.2689567296150024,0.00035920408086598243
11.02,-0.9985504877325376,-1.133971287021253,-0.923460067163965,9.368573675051504,-2.269149157541017,0.0003411171614274844
11.025,-1.0040788903697102,-1.0773197850238287,-0.9217243955591177,9.368401026000393,-2.269321806592128,0.0003230163572010003
11.03,-1.0093231625223966,-1.0203352381873627,-0.9201244999928646,9.368247186833813,-2.2694756457587086,0.00030490180922770893
11.035,-1.0142817342066712,-0.9630577250900709,-0.9186626957574602,9.368111180012997,-2.269611652579524,0.000286726577451879
11.040000000000001,-1.0189532599572777,-0.90552389571095,-0.917340844813624,9.367992071687947,-2.269730760904574,0.0002685759294779322
11.045,-1.0233365693648013,-0.84776727415535,-0.9161604708655539,9.367888908061266,-2.2698339245312553,0.0002505478440572029
11.05,-1.0274306065017669,-0.7898183560789743,-0.9151228998615137,9.367800531124097,-2.2699223014684247,0.0002326170100012126
11.055,-1.0312344857072104,-0.7317046325819302,-0.9142291318887836,9.367725818965791,-2.26999701362673,0.00021484575141339501
11.06,-1.0347474388338438,-0.6734512287710711,-0.9134799648893612,9.367663637061998,-2.270059195530523,0.00019726031198463723
11.065,-1.0379688145022157,-0.6150809099887553,-0.9128759963997083,9.367612828223036,-2.270110004369485,0.0001798491152489312
11.07,-1.0408980781007218,-0.5566140818126808,-0.9124176235507494,9.367572223051523,-2.2701506095409982,0.00016257302096933657
11.075000000000001,-1.0435348092410839,-0.49806885010531626,-0.9121050490430156,9.367540667942652,-2.270182164649869,0.0001454878454788533
11.08,-1.0458786570964331,-0.4394618472184294,-0.911938385500382,9.367516980013972,-2.270205852578549,0.00012860231224920415
11.085,-1.0479293497621647,-0.3808078503241361,-0.9119176334129407,9.367499944112824,-2.2702228884796973,0.00011192800701742556
11.09,-1.0496866859100176,-0.32212050922798696,-0.912042702283927,9.367488362811542,-2.270234469780979,9.547549577859638e-05
11.095,-1.0511505270175987,-0.26341259380140014,-0.912313429047705,9.367481034801136,-2.2702417977913854,7.92359067991466e-05
11.1,-1.0523207973683764,-0.20469599398182886,-0.9127295780697676,9.367476752293431,-2.2702460802990903,6.319248676800449e-05
11.105,-1.0531974840516851,-0.14598171977259417,-0.913290841146738,9.367474319328606,-2.2702485132639154,4.736267693294938e-05
11.11,-1.0537806319059855,-0.08728021991917315,-0.9139968494779016,9.36747256291347,-2.2702502696790514,3.176922288627981e-05
11.115,-1.0540703264121105,-0.0286019862176215,-0.9148472139729792,9.367470271710136,-2.270252560882385,1.6406413687275467e-05
11.120000000000001,-1.0540667075838868,0.030042645467700746,-0.9158414931490805,9.367466254921078,-2.270256577671443,1.2728256510996516e-06
11.125,-1.0537699714468223,0.0886428665756536,-0.9169791901930401,9.367459328480267,-2.270263504112254,1.3626500288577148e-05
11.13,-1.0531803698882598,0.14718737671835674,-0.9182597533228917,9.367448307766125,-2.2702745248263962,2.8287648713543057e-05
11.135,-1.052298210657378,0.20566438368104356,-0.9196825757878645,9.36743202056414,-2.2702908120283816,4.268090840187089e-05
11.14,-1.0511238651891577,0.26406124807216486,-0.9212469776921388,9.36740931918383,-2.2703135134086914,5.678153817822995e-05
11.145,-1.04965776338929,0.32236421868616816,-0.9229522182162745,9.36737903928033,-2.2703437933121915,7.059652034302477e-05
11.15,-1.0479004026141068,0.38055840761588033,-0.9247974747656036,9.367340043632137,-2.2703827889603847,8.414370905973634e-05
11.155,-1.0458523727064597,0.43862710939867045,-0.9267817847527671,9.367291215110505,-2.270431617482016,9.73936128970676e-05
11.16,-1.0435143562156384,0.4965517937370538,-0.9289040450864126,9.367231444223162,-2.2704913883693596,0.00011029393016026567
11.165000000000001,-1.0408871283973733,0.5543121054985475,-0.931163012171189,9.367159634644803,-2.270563197947718,0.00012281131037927828
11.17,-1.0379715572726163,0.6118858641085739,-0.9335573017691218,9.367074725577169,-2.2706481070153526,0.00013488242189796384
11.175,-1.0347686418993434,0.6692485302283246,-0.9360852989174304,9.366975726736829,-2.2707471058556923,0.00014645805402702106
11.18,-1.031279491762043,0.7263730045791612,-0.9387452073671004,9.366861584613847,-2.270861247978674,0.0001575617361679882
11.185,-1.0275053539199444,0.7832296707126503,-0.9415349856486522,9.366731289891025,-2.2709915427014966,0.00016822580357511718
11.19,-1.023447655857929,0.839786060911395,-0.9444522459431345,9.366583933519784,-2.271138899072737,0.00017839026835597682
11.195,-1.0191080054865214,0.8960068561891966,-0.9474942540821308,9.36641868473476,-2.2713041478577605,0.00018790581081062907
11.200000000000001,-1.0144881911418968,0.9518538862909136,-0.9506579295477539,9.36623476711647,-2.271488065476051,0.00019669079143935786
11.205,-1.0095901815858794,1.0072861296925226,-0.9539398454726472,9.366031427671825,-2.2716914049206967,0.0002046491177374321
11.21,-1.0044161287721969,1.0622597723345881,-0.9573362216762995,9.36580792764567,-2.2719149049468506,0.00021175270091022824
11.215,-0.9989684428396175,1.1167287825132277,-0.9608427424269443,9.36556400331505,-2.272158829277471,0.00021794883132397747
11.22,-0.9932497687215494,1.1706425856355955,-0.9644546277790425,9.365298696786681,-2.2724241358058404,0.00022323151597780644
11.225,-0.9872630093163757,1.2239483116473449,-0.9681665648151881,9.365011198732317,-2.2727116338602045,0.00022757272042006615
11.23,-0.9810113482607724,1.2765916101516221,-0.9719726482600551,9.36470119693461,-2.273021635657912,0.00023086298268448768
11.235,-0.9744982499297243,1.3285166504089154,-0.9758663804803862,9.364368764567558,-2.273354068024963,0.00023291141328973808
11.24,-0.9677274594365077,1.379666121337205,-0.9798406714850042,9.364014186445202,-2.2737086461473197,0.00023347942635632002
11.245000000000001,-0.9607030026327064,1.4299812315118314,-0.9838878389248018,9.363637719825643,-2.274085112766878,0.0002325128873249538
11.25,-0.9534291861082049,1.4794017091655554,-0.987999608092746,9.3632392881659,-2.274483544426621,0.00023006699967187405
11.255,-0.9459105871339247,1.5278669763757236,-0.992167126079421,9.362818710969163,-2.274904121623358,0.00022623258877374486
11.26,-0.9381521116140371,1.5753189287690006,-0.9963808075487299,9.362377143461995,-2.2753456891305266,0.0002209815883862376
11.265,-0.9301590621432223,1.6216968233432723,-1.0006302147881256,9.361914164150098,-2.275808668442423,0.00021404709086336737
11.27,-0.9219369873845262,1.6669431170406197,-1.0049043571517702,9.361429983830059,-2.2762928487624627,0.0002052227903293069
11.275,-0.9134916715727691,1.711004073977778,-1.0091917104767956,9.360925525200477,-2.2767973073920444,0.00019438239892610731
11.28,-0.9048291345145688,1.753829765446007,-1.0134802170832924,9.360402177374974,-2.2773206552175473,0.00018147964681536344
11.285,-0.8959556315883169,1.7953740699112162,-1.017757285774322,9.35986152290215,-2.277861309690371,0.00016654610160848904
11.290000000000001,-0.8868776537441999,1.8355946730138575,-1.0220097918359052,9.359305055967353,-2.2784177766251688,0.00014950666736934792
11.295,-0.8776019275041903,1.874453067568973,-1.0262240770370272,9.35873391191106,-2.2789889206814617,0.00013043628503250915
11.3,-0.8681353975805766,1.9119147599624013,-1.03038598599791,9.358148658558338,-2.279574174034183,0.00010935638643205792
11.305,-0.8584850692114805,1.9479526626554111,-1.0344811744350348,9.357550513229254,-2.280172319363267,8.63369255152957e-05
11.31,-0.848658177833252,1.9825460844453868,-1.0384947372294862,9.356941907332427,-2.2807809252600943,6.112444667372152e-05
11.315,-0.8386620208151356,2.015679616278618,-1.0424116020726304,9.356324706826154,-2.2813981257663674,3.3535730434852695e-05
11.32,-0.828503907285793,2.0473433910495555,-1.0462166390540248,9.35570022831659,-2.282022604275932,3.5673813580938685e-06
11.325000000000001,-0.8181911581333279,2.0775330836007306,-1.0498946606614072,9.355069507818424,-2.282653324774097,2.8604171964818903e-05
11.33,-0.8077311060052751,2.1062499107227906,-1.0534304217807,9.354433671831305,-2.283289160761216,6.285440537623366e-05
11.335,-0.7971310953085898,2.1335006311545275,-1.056808619696015,9.35379440947061,-2.283928423121912,9.915404405269612e-05
11.34,-0.7863984777374762,2.159297418940305,-1.0600139056921185,9.353154394322381,-2.2845684382701403,0.00013745681128729537
11.345,-0.7755404776393001,2.1836549844877493,-1.0630312048182067,9.352514317166436,-2.285208515426085,0.0001776716932140321
11.35,-0.7645642451518374,2.20659350010302,-1.0658455352252985,9.351876487483135,-2.285846345109386,0.00021984445605061076
11.355,-0.7534768364229918,2.2281359915055106,-1.068442126994015,9.351243068256435,-2.286479764336086,0.0002640388183283715
11.36,-0.7422851726756146,2.2483068192506437,-1.0708065399492124,9.350615001047824,-2.287107831544697,0.00031021863625091406
11.365,-0.7309960402074736,2.267131678729934,-1.0729246636599883,9.349992606484829,-2.2877302261076924,0.00035824790369565207
11.370000000000001,-0.71961609039128,2.2846376001709348,-1.0747827174396771,9.34937620806884,-2.2883466245236814,0.0004079642117056359
11.375,-0.7081518396746781,2.300852948637264,-1.0763672503458517,9.348766758847178,-2.288956073745343,0.0004593235521224148
11.38,-0.6966096696420272,2.315807407095184,-1.077665141599895,9.348166434121762,-2.2895563984707596,0.0005122526532084226
11.385,-0.6849958250854082,2.329529075604851,-1.0786636802907652,9.347576220108735,-2.2901466124837864,0.0005666755953930291
11.39,-0.6733163879124069,2.3420448647355565,-1.0793505719794678,9.346996321682306,-2.290726510910215,0.0006225121117597876
11.395,-0.6615773156145054,2.353381030151247,-1.0797139016132093,9.346427505558786,-2.291295327033735,0.000679714673891274
11.4,-0.6497844563039938,2.3635616682816534,-1.079742165002177,9.345870059992288,-2.291852772600233,0.0007382370150907924
11.405,-0.6379435487140036,2.372608716322256,-1.0794242688195377,9.345324026660096,-2.292398805932425,0.0007980341303828187
11.41,-0.6260602221984732,2.380541952234316,-1.078749530601438,9.344789376182993,-2.2929334564095285,0.000859051381286946
11.415000000000001,-0.6141399967321786,2.387378994744851,-1.0777076787470057,9.34426612035982,-2.293456712232702,0.0009212082717493519
11.42,-0.6021882832158145,2.3931353020929294,-1.0762888523202223,9.343754359680187,-2.2939684729123346,0.0009844113342363237
11.425,-0.5902104540984967,2.3978235939679755,-1.0744835502445942,9.343254605282787,-2.294468227309734,0.0010485750068458533
11.43,-0.5782118203032367,2.401453255097669,-1.072282631198048,9.342765768494301,-2.29495706409822,0.0011136205657653608
11.435,-0.5661976407615625,2.404031105505108,-1.0696773162020323,9.342286485689286,-2.2954363469032355,0.0011794735361649877
11.44,-0.5541731732280337,2.405561409515098,-1.0666591587215875,9.341816031593169,-2.2959068009993526,0.0012460935921343452
11.445,-0.5421436742802076,2.406045875754156,-1.063220044665339,9.341354097314111,-2.29636873527841,0.0013134745566814043
11.450000000000001,-0.5301143993186689,2.4054836571505076,-1.0593521923855054,9.34090050925062,-2.2968223233419014,0.0013816440468730207
11.455,-0.5180906025670171,2.4038713509340894,-1.0550481526778939,9.340454890427996,-2.2972679421645257,0.0014505760487377728
11.46,-0.5060775370718538,2.401202998636547,-1.0503008087818964,9.34001626630943,-2.2977065662830913,0.0015201801333830645
11.465,-0.49408045470281203,2.3974700860912375,-1.0451033763805,9.339582617550679,-2.298140215041842,0.0015903415327436221
11.47,-0.48210466821370385,2.3926623129473,-1.039449333922057,9.33915308946408,-2.298569743128441,0.0016609535500469175
11.475,-0.4701556159665566,2.386767302577145,-1.0333323509570032,9.338726572077121,-2.2989962605154,0.0017319892231077993
11.48,-0.45823877567708227,2.379770209507272,-1.0267463894130058,9.338299480021625,-2.299423352570896,0.0018034000491662372
11.485,-0.4463597093207123,2.3716550852695892,-1.0196856545212378,9.337869842986066,-2.299852989606455,0.001875165058628836
11.49,-0.4345240635331521,2.3624048858508315,-1.012144594368785,9.337436760430505,-2.3002860721620166,0.0019472912626448124
11.495000000000001,-0.42273756961041065,2.352001471692582,-1.0041178998986624,9.336999770954531,-2.3007230616379903,0.002019813653104885
11.5,-0.41100604350878756,2.3404256076912624,-0.9956005049098082,9.336558165275434,-2.301164667317087,0.0020927524237731587
11.505,-0.39933538584486117,2.3276569631981205,-0.9865875860570735,9.33611024651225,-2.301612586080271,0.0021660086140709023
11.51,-0.3877315818955169,2.3136741120192594,-0.977074562851244,9.33565254191918,-2.302070290673342,0.002239471368742585
11.515,-0.3762007151911033,2.2984557340503255,-0.9670570569594252,9.335182761135282,-2.302540071457239,0.002313033827534783
11.52,-0.36474904507573547,2.2819806864644367,-0.956530801722097,9.33469954896016,-2.3030232836323616,0.0023866817169476695
11.525,-0.3533829516296929,2.264226844808585,-0.9454917289062839,9.334197807535698,-2.303525025056823,0.002460406597036613
11.53,-0.34210889820978574,2.245173373945393,-0.9339359639506931,9.333674705476664,-2.3040481271158573,0.002534210616303212
11.535,-0.33093343135114545,2.224800755610643,-0.9218598255013201,9.333128860178322,-2.3045939724141995,0.002608106976059843
11.540000000000001,-0.3198631807672523,2.2030907884133235,-0.9092598254114761,9.332559385441378,-2.305163447151143,0.0026821199304288834
11.545,-0.30890485934992373,2.1800265878356093,-0.8961326687417764,9.331964900592169,-2.3057579320003523,0.002756258200827588
11.55,-0.2980652631693026,2.155592586232838,-0.8824752537601265,9.33134251370583,-2.306380318886692,0.002830408798165762
11.555,-0.28735126835106156,2.129774643744949,-0.8682846730886046,9.330687011696696,-2.307035820895825,0.0029044286255250906
11.56,-0.27676977143087644,2.1025632211534644,-0.8535581920582779,9.329996923416932,-2.3077259091755895,0.0029782063938489367
11.565,-0.2663278388683336,2.073949716454579,-0.8382931203321129,9.329267755278359,-2.3084550773141626,0.0030517909998106774
11.57,-0.25603255276497716,2.0439293591194865,-0.8224869680276122,9.32849476576609,-2.3092280668264316,0.0031252354031350293
11.575000000000001,-0.24589094154333002,2.012503192200256,-0.8061374902845178,9.327675281390432,-2.3100475512020893,0.003198552058932269
11.58,-0.23590997994688254,1.9796780723298066,-0.7892426872647947,9.32680750149412,-2.3109153310984016,0.003271712917698788
11.585,-0.2260965890400821,1.9454666697218697,-0.7718008041526135,9.325889391377856,-2.311833441214665,0.003344669473063777
11.59,-0.21645763620835778,1.9098874681710707,-0.7538103311543918,9.32491770061829,-2.3128051319742315,0.00341731338408513
11.595,-0.206999934387559,1.8729647872334432,-0.7352700042094156,9.32388715941753,-2.3138356731749905,0.003489469660805211
11.6,-0.19773009809386813,1.8347333803342338,-0.7161789067450116,9.322793647990043,-2.3149291846024784,0.003561018825230966
11.605,-0.18865462811536327,1.7952367302629089,-0.6965363296855461,9.321633906740505,-2.316088925852016,0.003632048755607298
11.61,-0.17977976650905872,1.754529395571143,-0.6763420115594532,9.320404143457633,-2.317318689134888,0.0037026145794435417
11.615,-0.17111135064434965,1.7126808021850901,-0.655596298820307,9.31910105204531,-2.318621780547211,0.003772578352384315
11.620000000000001,-0.16265481320303438,1.6697752434054838,-0.6343001458468717,9.317721166907713,-2.320001665684808,0.003841736735608836
11.625,-0.1544151821793046,1.625911879907596,-0.6124551149430802,9.316260717779747,-2.3214621148127748,0.003909883038656248
11.63,-0.1463970195113737,1.5812059327063384,-0.5900634635749579,9.314715581817644,-2.323007250774877,0.003976780170553917
11.635,-0.13860416645267978,1.5357952031545594,-0.5671284573352767,9.313081864408636,-2.3246409681838855,0.004042278220055429
11.64,-0.13103992330685876,1.4898371014800014,-0.543654104385785,9.3113588474646,-2.326363985127921,0.00410658895699334
11.645,-0.12370655571859474,1.443515836687737,-0.519645937729251,9.309543859726,-2.328178972866521,0.00416950356029977
11.65,-0.11660523334748384,1.3970434437309227,-0.49511110775991457,9.307632742640777,-2.330090089951744,0.004230465914214276
11.655,-0.10973602986805508,1.3506597835109284,-0.4700583822635548,9.305621671963838,-2.3321011606286834,0.004289026595710677
11.66,-0.10309792296975016,1.304632542877206,-0.4444981464174208,9.303509643711054,-2.334213188881467,0.004344770755621619
11.665000000000001,-0.09668850093257905,1.2592576903811066,-0.41844288318183986,9.301296022067897,-2.3364268105246246,0.004397610663038676
11.67,-0.09050366766849235,1.2148695769572524,-0.39190762862432094,9.29898188135745,-2.3387409512350708,0.004447380162881931
11.675,-0.08453761943267199,1.171831444143352,-0.36491007345997645,9.296569487549325,-2.341153345043196,0.004493733135448541
11.68,-0.07878257789070897,1.1305286278459792,-0.3374710338499176,9.294058614422633,-2.343664218169888,0.004535751079489281
11.685,-0.07322878983733763,1.0913685552503236,-0.3096144518764209,9.291450099488591,-2.3462727331039304,0.004572811738477733
11.69,-0.06786452719594273,1.0547807447153839,-0.2813673955441674,9.288748610149733,-2.348974222442788,0.004604657297697268
11.695,-0.06267593115327086,1.0212052387692407,-0.25276036527492834,9.285961156854313,-2.3517616757382083,0.004631053440244004
11.700000000000001,-0.05764673766568089,0.9910813746031829,-0.2238278150407244,9.283093563552779,-2.3546292690397426,0.004651303241600985
11.705,-0.05275862963751976,0.9648314595064228,-0.19460756635947274,9.280153821825435,-2.3575690107670866,0.0046648331739616855
11.71,-0.04799129121192158,0.9428477652789345,-0.16514074286088132,9.277151593913135,-2.360571238679386,0.00467122940260456
11.715,-0.043322464637937944,0.9254884182936006,-0.13547168286089867,9.27409756196449,-2.363625270628031,0.004670219624814509
11.72,-0.03872820789710639,0.9130539327660234,-0.10564755298063541,9.271003294967029,-2.3667195376254924,0.004661476519396079
11.725,-0.03418329836910194,0.9057750646967004,-0.07571766971391089,9.267881440575412,-2.3698413920171095,0.00464470129658294
11.73,-0.029661599672992894,0.9038025907420677,-0.04573288758267342,9.264745628270985,-2.3729772043215362,0.004619954033593249
11.735,-0.025136337158824143,0.9072028401619927,-0.01574514067961446,9.261609497188921,-2.3761133354036,0.004587268428625488
11.74,-0.020580646626898805,0.9159508907849371,0.014193476394219959,9.258486764600924,-2.379236067991597,0.00454666574476581
11.745000000000001,-0.015968086428788476,0.9299341564434703,0.044031571672627716,9.255390870168574,-2.3823319624239474,0.004498500101093504
11.75,-0.011272917765694562,0.9489559010656115,0.07371892547858101,9.252334863302961,-2.3853879692895603,0.004443151663358277
11.755,-0.006470578475378512,0.9727443093415631,0.10320728262441245,9.249330821152702,-2.3883920114398194,0.004381003543063977
11.76,-0.0015380712602478617,1.0009678619470865,0.13245099182285883,9.24638961982056,-2.3913332127719613,0.0043125999277714155
11.765,0.0035458512368697834,1.0332445666172851,0.16140730740050946,9.24352119217156,-2.3942016404209614,0.004238519332935842
11.77,0.00880043253215244,1.0691578598719198,0.19003679329366327,9.240733802247497,-2.396989030345024,0.004159344352943295
11.775,0.014242772525700187,1.1082740764946313,0.21830352786145024,9.238034538762667,-2.399688293829854,0.004075664415030433
11.78,0.01988778005799869,1.1501514102151427,0.24617516806242237,9.235429176482038,-2.4022936561104835,0.003988077112648647
11.785,0.02574815299801464,1.1943519658604151,0.27362294707882956,9.232921568667113,-2.4048012639254086,0.0038971633877905587
11.790000000000001,0.031834452561636625,1.2404528227165035,0.30062151504153345,9.230514619108977,-2.4072082134835444,0.003803470933405051
11.795,0.03815518369849834,1.2880531805804853,0.3271487883734556,9.228210704426262,-2.4095121281662593,0.0037074722693489215
11.8,0.044716924511866624,1.336776572450679,0.3531857359830462,9.226011653430074,-2.411711179162447,0.003609515659459106
11.805,0.05152431483413166,1.386277463435338,0.3787163177126484,9.223915351337881,-2.41380748125464,0.003510116745860714
11.81,0.058580376336239234,1.4362410125389673,0.40372694813741067,9.221918893024124,-2.415803939568397,0.0034098575629589734
11.815,0.06588680504613019,1.486382906456269,0.4282060436299503,9.220022042256023,-2.4177007903364984,0.0033089436603417344
