t,x,x_dot,theta,theta_dot,E,E_minus_E0
0.6833333333333333,1.2654006050058888,0.5733736435899455,5.966295951449066,0.26670995203487374,0.09511710071828414,1.2605842884356389
0.6866666666666668,1.2673032467579304,0.5681668061897507,5.967153538643223,0.2483336965430693,0.09243650245187468,1.2579036901692295
0.6900000000000001,1.2691885816258413,0.5629832866624307,5.96794992045418,0.23004198331543474,0.08979232525583096,1.2552595129731858
0.6933333333333334,1.2710566846549078,0.5578235835949603,5.968685398510394,0.2118260769579366,0.08718416334415398,1.2526513510615087
0.6966666666666667,1.2729076319530537,0.5526881933480331,5.969360250543101,0.19367729647327975,0.0846116126825277,1.2500788003998826
0.7000000000000001,1.2747415006908391,0.54757761005606,5.969974730386315,0.17558701526090642,0.08207427107056978,1.2475414587879246
0.7033333333333334,1.276558369101462,0.542492325627171,5.970529067976833,0.1575466611169989,0.07957173821407507,1.2450389259314298
0.7066666666666667,1.2783583164807573,0.537432829743213,5.97102346935423,0.13954771623447504,0.07710361578765516,1.24257080350501
0.7100000000000001,1.280141423187197,0.5323996098597519,5.971458116660861,0.12158171720299138,0.07466950748815467,1.2401366952055095
0.7133333333333334,1.2819077706418907,0.5273931512060712,5.971833168141861,0.10364025500894358,0.07226901907918587,1.2377362067965407
0.7166666666666667,1.2836574440024566,0.5224139174011686,5.972148731617971,0.08571509883793357,0.06990175032866366,1.2353689380460184
0.7200000000000001,1.2853905477834875,0.5174622403435013,5.972404716698247,0.06779899558171912,0.06756725274345944,1.2330344404608142
0.7233333333333334,1.2871071811100572,0.5125384989496353,5.972601084162835,0.049884548887582106,0.06526510572533897,1.2307322934426939
0.7266666666666667,1.2888074416746205,0.5076430837509978,5.972737796063416,0.0319642748605873,0.06299489590976673,1.2284620836271216
0.7300000000000001,1.2904914279818303,0.5027763801639333,5.972814792625679,0.014030696550793822,0.06075620988550194,1.2262233976028567
0.7333333333333334,1.2921592393485388,0.49793876848970475,5.972831992249335,-0.0039236560467428155,0.058548634346468176,1.2240158220638229
0.7366666666666667,1.2938109759037975,0.49313062391449175,5.972789291508108,-0.021906245991974563,0.05637175623523524,1.22183894395259
0.7400000000000001,1.295446738588856,0.48835231650939176,5.972686565149735,-0.039924529399858716,0.05422516287836389,1.2196923505957187
0.7433333333333334,1.2970666291571633,0.4836042112304202,5.972523666095972,-0.05798595544035645,0.05210844211384971,1.2175756298312046
0.7466666666666667,1.2986707501743677,0.47888666791850937,5.972300425442589,-0.07609796633843624,0.05002118241088074,1.2154883701282355
0.75,1.300259205018316,0.47420004129950954,5.972016652459373,-0.09426799737407143,0.04796297298211738,1.2134301606994722
0.7533333333333334,1.3018320978790536,0.4695446809841883,5.971672134590123,-0.11250347688224152,0.04593340388868528,1.2114005916060402
0.7566666666666667,1.3033895337588255,0.46492093146823116,5.971266637452656,-0.1308118262529297,0.043932066138058765,1.2093992538554135
0.76,1.3049316184720756,0.4603291321322409,5.970799904838805,-0.1492004599311265,0.041958551775002476,1.2074257394923573
0.7633333333333334,1.3064584586454462,0.4557696172417377,5.970271658714418,-0.16767678541682812,0.040012453965724816,1.2054796416830795
0.7666666666666667,1.3079701617177788,0.45124271594715987,5.969681599219356,-0.18624820326503416,0.038093367075389455,1.2035605547927442
0.77,1.3094668359401143,0.4467487522838627,5.969029404667499,-0.20492210708575187,0.036200886739115964,1.2016680744564707
0.7733333333333334,1.3109485903756917,0.44228804517211906,5.968314731546741,-0.2237058835439939,0.034334609926598036,1.1998017976439528
0.7766666666666667,1.3124155348999496,0.43786090841712,5.96753721451899,-0.24260691235977655,0.03249413500045163,1.1979613227178065
0.78,1.3138677802005252,0.4334676507089735,5.966696466420173,-0.26163256630812365,0.03067906176840349,1.1961462494857582
0.7833333333333334,1.3153054377772548,0.42910857562270505,5.965792078260229,-0.2807902112190643,0.02888899152941913,1.1943561792467738
0.7866666666666667,1.3167286199421735,0.42478398161825826,5.964823619223114,-0.30008720597763144,0.027123527113868957,1.1925907148312238
