t,i,omega,v,E,E_minus_E0
1.643,1.7112283358811564,45.78684452564528,6.0,2.828510735996261,2.828510735996261
1.6435,1.7110587537019708,45.78961755935125,6.0,2.8286195908866842,2.8286195908866842
1.6440000000000001,1.7108893441332067,45.79238666555723,6.0,2.8287282634950426,2.8287282634950426
1.6445,1.7107201070658715,45.79515184881748,6.0,2.828836754036118,2.828836754036118
1.645,1.7105510423909513,45.79791311368222,6.0,2.8289450627245785,2.8289450627245785
1.6455,1.7103821499994114,45.800670464697596,6.0,2.8290531897749753,2.8290531897749753
1.6460000000000001,1.710213429782195,45.80342390640573,6.0,2.829161135401745,2.829161135401745
1.6465,1.7100448816302243,45.80617344334468,6.0,2.8292688998192075,2.8292688998192075
1.647,1.7098765054344005,45.80891908004847,6.0,2.829376483241568,2.829376483241568
1.6475,1.709708301085603,45.81166082104704,6.0,2.829483885882911,2.829483885882911
1.6480000000000001,1.7095402684746897,45.81439867086633,6.0,2.8295911079572074,2.8295911079572074
1.6485,1.709372407492498,45.817132634028205,6.0,2.829698149678307,2.829698149678307
1.649,1.7092047180298438,45.81986271505047,6.0,2.8298050112599418,2.8298050112599418
1.6495,1.709037199977521,45.8225889184469,6.0,2.8299116929157235,2.8299116929157235
1.6500000000000001,1.7088698532263027,45.82531124872721,6.0,2.830018194859146,2.830018194859146
1.6505,1.7087026776669405,45.82802971039708,6.0,2.8301245173035805,2.8301245173035805
1.651,1.7085356731901653,45.83074430795813,6.0,2.830230660462279,2.830230660462279
1.6515,1.7083688396866856,45.833455045907925,6.0,2.830336624548371,2.830336624548371
1.6520000000000001,1.7082021770471896,45.83616192874,6.0,2.830442409774864,2.830442409774864
1.6525,1.7080356851623435,45.838864960943816,6.0,2.830548016354642,2.830548016354642
1.653,1.7078693639227926,45.84156414700481,6.0,2.830653444500468,2.830653444500468
1.6535,1.7077032132191605,45.84425949140436,6.0,2.83075869442498,2.83075869442498
1.6540000000000001,1.70753723294205,45.84695099861978,6.0,2.8308637663406917,2.8308637663406917
1.6545,1.707371422982042,45.84963867312436,6.0,2.830968660459992,2.830968660459992
1.655,1.7072057832296967,45.85232251938733,6.0,2.8310733769951444,2.8310733769951444
1.6555,1.7070403135755525,45.855002541873866,6.0,2.8311779161582886,2.8311779161582886
1.6560000000000001,1.7068750139101267,45.857678745045106,6.0,2.8312822781614355,2.8312822781614355
1.6565,1.7067098841239152,45.86035113335813,6.0,2.831386463216469,2.831386463216469
1.657,1.706544924107393,45.86301971126596,6.0,2.8314904715351474,2.8314904715351474
1.6575,1.7063801337510127,45.8656844832176,6.0,2.8315943033290987,2.8315943033290987
1.6580000000000001,1.7062155129452066,45.86834545365797,6.0,2.8316979588098246,2.8316979588098246
1.6585,1.7060510615803857,45.87100262702798,6.0,2.831801438188698,2.831801438188698
1.659,1.705886779546939,45.87365600776443,6.0,2.8319047416769583,2.8319047416769583
1.6595,1.705722666735235,45.87630560030014,6.0,2.8320078694857207,2.8320078694857207
1.6600000000000001,1.70555872303562,45.878951409063845,6.0,2.832110821825965,2.832110821825965
1.6605,1.7053949483384194,45.88159343848023,6.0,2.832213598908542,2.832213598908542
1.661,1.7052313425339378,45.884231692969934,6.0,2.8323162009441707,2.8323162009441707
1.6615,1.7050679055124578,45.88686617694955,6.0,2.8324186281434365,2.8324186281434365
1.6620000000000001,1.7049046371642405,45.88949689483163,6.0,2.8325208807167943,2.8325208807167943
1.6625,1.7047415373795267,45.892123851024664,6.0,2.832622958874565,2.832622958874565
1.663,1.7045786060485348,45.8947470499331,6.0,2.8327248628269346,2.8327248628269346
1.6635,1.7044158430614627,45.89736649595733,6.0,2.832826592783955,2.832826592783955
1.6640000000000001,1.7042532483084862,45.899982193493706,6.0,2.832928148955546,2.832928148955546
1.6645,1.7040908216797606,45.902594146934526,6.0,2.833029531551488,2.833029531551488
1.665,1.7039285630654193,45.905202360668035,6.0,2.833130740781428,2.833130740781428
1.6655,1.703766472355575,45.90780683907844,6.0,2.833231776854877,2.833231776854877
1.666,1.703604549440318,45.91040758654589,6.0,2.833332639981207,2.833332639981207
1.6665,1.7034427942097186,45.91300460744649,6.0,2.833433330369656,2.833433330369656
1.667,1.7032812065538248,45.915597906152286,6.0,2.8335338482293198,2.8335338482293198
1.6675,1.7031197863626637,45.9181874870313,6.0,2.833634193769159,2.833634193769159
1.668,1.7029585335262412,45.92077335444747,6.0,2.8337343671979944,2.8337343671979944
1.6685,1.7027974479345414,45.92335551276071,6.0,2.8338343687245064,2.8338343687245064
1.669,1.7026365294775274,45.92593396632687,6.0,2.8339341985572366,2.8339341985572366
1.6695,1.7024757780451416,45.92850871949778,6.0,2.834033856904586,2.834033856904586
1.67,1.7023151935273038,45.931079776621175,6.0,2.8341333439748135,2.8341333439748135
1.6705,1.7021547758139133,45.93364714204078,6.0,2.83423265997604,2.83423265997604
1.671,1.7019945247948483,45.93621082009626,6.0,2.8343318051162387,2.8343318051162387
1.6715,1.7018344403599648,45.93877081512321,6.0,2.8344307796032444,2.8344307796032444
1.672,1.7016745223990983,45.94132713145322,6.0,2.8345295836447497,2.8345295836447497
1.6725,1.7015147708020628,45.943879773413784,6.0,2.834628217448299,2.834628217448299
1.673,1.7013551854586506,45.94642874532837,6.0,2.834726681221297,2.834726681221297
1.6735,1.7011957662586334,45.948974051516394,6.0,2.834824975171002,2.834824975171002
1.674,1.7010365130917608,45.951515696293235,6.0,2.8349230995045276,2.8349230995045276
1.6745,1.7008774258477615,45.95405368397021,6.0,2.835021054428843,2.835021054428843
1.675,1.7007185044163429,45.956588018854575,6.0,2.8351188401507685,2.8351188401507685
1.6755,1.7005597486871908,45.959118705249566,6.0,2.8352164568769807,2.8352164568769807
