t,x,y,z,delta_norm
4.945,-6.4911374998238145,-6.096492975797397,25.210474452891397,1.4067223803041743e-08
4.95,-6.473397204019608,-6.15848813709131,25.073826494619876,1.389527394078854e-08
4.955,-6.459640908219872,-6.224303000991253,24.94056282090849,1.3725165366035971e-08
4.96,-6.449858981031689,-6.2938466456827316,24.81087406902148,1.3557879651808546e-08
4.965,-6.444037301825603,-6.367030949674929,24.684947858621484,1.3394503848582866e-08
4.97,-6.442157260735621,-6.443770591800708,24.562968791769528,1.3236220476914821e-08
4.9750000000000005,-6.444195767610789,-6.523983032613076,24.445118465705374,1.3084257984737817e-08
4.98,-6.450128015442974,-6.6075853065614885,24.331578782753088,1.2939053718230096e-08
4.985,-6.459929069355218,-6.694496170504401,24.22253282454481,1.2802127018618426e-08
4.99,-6.473570693466646,-6.784634859793568,24.118162242276842,1.2674556069079622e-08
4.995,-6.491021698187979,-6.877918412176979,24.01864823696722,1.2557474264602196e-08
5.0,-6.512247940221538,-6.9742616677988565,23.924171559455743,1.2452080284135115e-08
5.005,-6.537212322561242,-7.073577269199654,23.834912510403953,1.2359623755612966e-08
5.01,-6.565874794492605,-7.17577566131606,23.751050940295155,1.2281410690808079e-08
5.015,-6.598192351592744,-7.280765091480998,23.672766249434392,1.2218774207653074e-08
5.0200000000000005,-6.634119126188504,-7.388450887977256,23.600237297468194,1.2172815363727903e-08
5.025,-6.673608336006575,-7.498729195578524,23.533643334717173,1.2144308870276534e-08
5.03,-6.716611620994389,-7.611492557059869,23.47316575173882,1.2134403021173899e-08
5.035,-6.763076733209018,-7.726625747629773,23.418984367604008,1.2143885631014579e-08
5.04,-6.81294745538908,-7.844004427151791,23.371276949176295,1.217342912350164e-08
5.045,-6.866163600954735,-7.963495140144561,23.330219211111928,1.2223594962888288e-08
5.05,-6.922661014007691,-8.08495531578179,23.295984815859835,1.2294834429083977e-08
5.055,-6.982371569331194,-8.208233267892272,23.268745373661634,1.2387496050424773e-08
5.0600000000000005,-7.045223023210592,-8.333167632517375,23.248669785912394,1.2501613738518298e-08
5.065,-7.111138461206279,-8.459581755341569,23.235921266475756,1.2636723348506745e-08
5.07,-7.180037368247093,-8.587287077289377,23.23066421337918,1.2792569350603357e-08
5.075,-7.251832847708286,-8.716080713678535,23.233055473584084,1.2968486459417825e-08
5.08,-7.326431175970499,-8.845744503998509,23.24324262724259,1.3163615700879076e-08
5.085,-7.403731802419754,-8.97604501191048,23.26136398769749,1.337696460220813e-08
5.09,-7.483627349447462,-9.106733525247357,23.287548601482275,1.3607449559684972e-08
5.095,-7.566003612450418,-9.237546056013764,23.32191624832112,1.3853947276358344e-08
5.1000000000000005,-7.650739420538609,-9.368203341543934,23.36457645069616,1.4115155396681286e-08
5.105,-7.737704917513036,-9.49840800476467,23.41562074178547,1.4389091814715664e-08
5.11,-7.82676194767119,-9.62784155456509,23.475133593538963,1.467422117183074e-08
5.115,-7.9177628083774945,-9.756169148206132,23.543179734697823,1.4968806267014968e-08
5.12,-8.010549880054189,-9.883040163704079,23.619800863167047,1.527099150342291e-08
5.125,-8.104955626181319,-10.008088199830564,23.705015646015447,1.557888177484303e-08
5.13,-8.200802593296752,-10.130931076112567,23.79881971947565,1.5890573032098885e-08
5.135,-8.29790341099616,-10.251170832832422,23.90118568894408,1.6204230299468152e-08
5.14,-8.396060849570526,-10.36839463293447,24.01206207680559,1.6518102068830015e-08
5.1450000000000005,-8.495066700557919,-10.48217859196382,24.13136357621958,1.6829564639648506e-08
5.15,-8.594699472217073,-10.59207733155507,24.258978135651788,1.7136565969658976e-08
5.155,-8.69472722344884,-10.697638985617228,24.394757966173433,1.7437344589140197e-08
5.16,-8.794907977107608,-10.798408140877184,24.53851706050207,1.7730016313089184e-08
5.165,-8.894989720001316,-10.893925836879712,24.690031193001595,1.801264573779785e-08
5.17,-8.994710402891458,-10.983729565987483,24.849037919682246,1.828329606013491e-08
5.175,-9.09379794049308,-11.067353273381064,25.01523657820061,1.8540100284484686e-08
5.18,-9.191971965313256,-11.14433658407839,25.188285925795633,1.878169002232706e-08
5.1850000000000005,-9.288940208779977,-11.214221040001432,25.367798370807257,1.9005185264008986e-08
5.19,-9.384401824513901,-11.276556490190782,25.55334312221398,1.9209713922511404e-08
5.195,-9.478051673622714,-11.330914508255182,25.744446741818358,1.9394198648975506e-08
5.2,-9.56958032497341,-11.376888393382487,25.9405931441728,1.955740706889567e-08
5.205,-9.658674055192307,-11.414093170339694,26.141223596579596,1.9698021606135568e-08
5.21,-9.745015204819127,-11.442166455581647,26.34573725901017,1.9815215095379723e-08
5.215,-9.82828576337663,-11.46078134383304,26.553495809053942,1.9907879794811586e-08
5.22,-9.908163060026205,-11.469640834267736,26.76381515054143,1.9975083324895596e-08
5.2250000000000005,-9.984329084284843,-11.468492313693686,26.975980204197224,2.0017428939911705e-08
5.23,-10.056472881694935,-11.457132233669814,27.1892486917036,2.003521500374418e-08
5.235,-10.124290553824345,-11.43540611050601,27.40285113570073,2.002848869444091e-08
5.24,-10.187485340071316,-11.40320860401308,27.615991086836885,1.999743454395705e-08
5.245,-10.24577166555623,-11.360489665725682,27.82785707237885,1.994320049294768e-08
5.25,-10.298872593405996,-11.307256951764211,28.03761546008533,1.9865758859061907e-08
5.255,-10.346527819001272,-11.24357848787031,28.244428728399793,1.9767696712486744e-08
5.26,-10.38849754056691,-11.169585203786758,28.447465577798372,1.965116258405544e-08
5.265,-10.424562459171947,-11.085470933257465,28.64590093078987,1.9517857074451298e-08
5.2700000000000005,-10.454523895069777,-10.99149223311717,28.838916487646152,1.9369602394408348e-08
5.275,-10.478206513466164,-10.887965274335658,29.02571533690526,1.920897174194407e-08
5.28,-10.49545749522195,-10.7752710181886,29.205516422042372,1.9037763690251068e-08
5.285,-10.506152603865363,-10.653846006776451,29.377574658103455,1.8859989970391485e-08
5.29,-10.510198138607617,-10.524179125568349,29.54118912259851,1.8679009885800018e-08
5.295,-10.507530934342924,-10.386811603402105,29.69570305550159,1.849742320314369e-08
5.3,-10.498118303284075,-10.24233574727791,29.84050468116793,1.8317920251535708e-08
5.305,-10.48195749903984,-10.091381811035017,29.975036779647464,1.8143241814175785e-08
5.3100000000000005,-10.459077436299763,-9.934624290321484,30.098794695946914,1.7975854196786918e-08
5.315,-10.429539121613313,-9.772762251993903,30.21133837578426,1.7819302583291196e-08
5.32,-10.393435521729852,-9.606514666710474,30.31229524581146,1.7676170094667125e-08
5.325,-10.35089156359866,-9.436620408931105,30.401360213614367,1.75479356754792e-08
5.33,-10.302063194419203,-9.263834847735597,30.47829516437086,1.7436063902729915e-08
5.335,-10.247133756394579,-9.088913670382999,30.54292695407254,1.7341329975237778e-08
5.34,-10.186316390464341,-8.912616294696866,30.595149860022644,1.726459537448081e-08
5.345,-10.119848733420069,-8.735687222974835,30.634923767613113,1.720667586092383e-08
5.3500000000000005,-10.047992328652509,-8.558854017073035,30.662273893664803,1.7167374690285415e-08
5.355,-9.971032625475774,-8.382827297308667,30.677290785268468,1.714538722942905e-08
5.36,-9.889274991350685,-8.208293461090832,30.680122609776443,1.714012301128633e-08
5.365,-9.803043454085138,-8.035909508195672,30.67097099468796,1.714939954353133e-08
5.37,-9.712677200796614,-7.866298349743559,30.650088481403333,1.7172091753397775e-08
5.375,-9.618526232779613,-7.7000423225305195,30.617772023319112,1.720650557245852e-08
5.38,-9.520951365505667,-7.537683189028236,30.574362985828056,1.7250323241633197e-08
5.385,-9.420322702202142,-7.379721519072477,30.520243445092955,1.7301313864510795e-08
5.39,-9.317015250114528,-7.226614180143534,30.455823720844236,1.7357052494834922e-08
5.3950000000000005,-9.21140822623727,-7.078773842056535,30.38154386176391,1.741554761023557e-08
5.4,-9.10387908825802,-6.936567206885828,30.297863175610708,1.747495811817287e-08
5.405,-8.99480322580728,-6.800314906036956,30.205259584525603,1.7533286061836086e-08
5.41,-8.88455357393324,-6.6702919197243355,30.104228584618717,1.7588540718991465e-08
5.415,-8.773497039308017,-6.546731640226604,29.99527245772204,1.7639023367848202e-08
5.42,-8.661994365364725,-6.429825300357813,29.87890112686585,1.7683187862068917e-08
5.425,-8.550395709109914,-6.319725617289633,29.755624284705082,1.771992029249897e-08
5.43,-8.43903984967794,-6.216547572004739,29.625949577365482,1.7748194430811016e-08
5.4350000000000005,-8.328254187609922,-6.1203684122664335,29.490382602075066,1.7767016003694058e-08
5.44,-8.218353509917515,-6.031232914796587,29.349422553222684,1.7775642365288644e-08
5.445,-8.109639121575162,-5.9491564117916464,29.203559545764822,1.777339173151498e-08
5.45,-8.002397721106517,-5.874127152019846,29.05327348295244,1.7759887066964233e-08
5.455,-7.896900288466234,-5.806110483173069,28.899030901988674,1.773495842080175e-08
5.46,-7.7934020850399595,-5.745048851866848,28.741284974028805,1.7698558844244207e-08
5.465,-7.692142673849438,-5.690862329816867,28.580475392531053,1.765067639953332e-08
5.47,-7.593346006831201,-5.643457012945067,28.417026488498458,1.759136175629671e-08
5.4750000000000005,-7.4972200196699275,-5.602723537630538,28.251347743568495,1.7520783678133997e-08
5.48,-7.40395717550366,-5.568542206550996,28.083833246332667,1.743917088699317e-08
5.485,-7.313734592980824,-5.540784971864698,27.91486132269648,1.7346917821091038e-08
5.49,-7.226714046260293,-5.519315435210482,27.744794535879574,1.724457119681258e-08
5.495,-7.143041995962639,-5.503988942679108,27.573979713555225,1.713270759638868e-08
5.5,-7.0628512334046825,-5.494658760320666,27.402749535126276,1.7011599876113092e-08
5.505,-6.9862603324866885,-5.491176110481918,27.231422454575934,1.6881950294701843e-08
5.51,-6.913375120876704,-5.493391271937955,27.060303810425506,1.6744161296874926e-08
5.515,-6.8442896950051395,-5.501156024339435,26.889686657189976,1.6598793867287277e-08
5.5200000000000005,-6.779086420064769,-5.514323648212586,26.71985176537799,1.6446552203887012e-08
5.525,-6.717835930010766,-5.5327489249591935,26.55106762149196,1.6288254544436116e-08
5.53,-6.6605972752155775,-5.556288299631993,26.383590633466486,1.612461132945133e-08
5.535,-6.607420899161751,-5.584803889054953,26.217669251989655,1.5956027035102587e-08
5.54,-6.558347600730245,-5.618162573767616,26.05354214456125,1.5783361336230578e-08
5.545,-6.513410256935304,-5.656235562757615,25.891440206835817,1.560713651649952e-08
5.55,-6.472634730513243,-5.698899098140878,25.731587796893606,1.5427977289515405e-08
5.555,-6.43603986992245,-5.746034455161627,25.574202735240576,1.5246658844400257e-08
5.5600000000000005,-6.4036375093433735,-5.797527942192393,25.41949630480836,1.5064054588030266e-08
5.565,-6.37543246867855,-5.853270900733971,25.267673250954378,1.4881164731601187e-08
5.57,-6.351422787510502,-5.913159637179971,25.118932165412737,1.4698781827832417e-08
5.575,-6.331603572501237,-5.977095404268418,24.97347068228271,1.4517371948898239e-08
5.58,-6.315966077077167,-6.044985262973601,24.831482457268912,1.4338035306740733e-08
5.585,-6.304497548888599,-6.1167395747170445,24.693158522492176,1.4161543200125195e-08
5.59,-6.297181703342166,-6.1922715821068515,24.55868828201234,1.3988782692361416e-08
5.595,-6.293998723600828,-6.271497408937696,24.42825951182825,1.3820764488661957e-08
5.6000000000000005,-6.294925260583872,-6.354336060190848,24.30205835987775,1.365862113797638e-08
5.605,-6.2999344329669125,-6.440709422034104,24.18026934603774,1.3503599988030977e-08
5.61,-6.308995863372859,-6.530542133965852,24.063075414803734,1.3356942758783453e-08
5.615,-6.322078100435004,-6.623757431979858,23.950660633030584,1.3219351099388424e-08
5.62,-6.339149581008238,-6.720280282989222,23.843210467998205,1.3092303084972229e-08
5.625,-6.360176174391825,-6.820034811190274,23.74091047240384,1.297691647002601e-08
5.63,-6.385121199516292,-6.9229421883384,23.64394670882493,1.2874368722600804e-08
5.635,-6.413945424943446,-7.028920633748051,23.552505749719135,1.2785896885607365e-08
5.64,-6.446607068866357,-7.137885414292731,23.46677467742432,1.2712800450850566e-08
5.6450000000000005,-6.483061799109379,-7.249748844405028,23.386941084158536,1.2656410742585421e-08
5.65,-6.523262732740047,-7.36442027732604,23.313193069508145,1.261808831601706e-08
5.655,-6.567160947515366,-7.481801085814414,23.24571879282722,1.2598385034041126e-08
5.66,-6.6147070701482775,-7.601785707009352,23.18470948109946,1.2598612670417942e-08
5.665,-6.665848549311087,-7.72426184889958,23.13035681057382,1.261951991127957e-08
5.67,-6.720528786682525,-7.849106637891685,23.082850991294972,1.2661736464471049e-08
5.675,-6.778687136947754,-7.9761866188101065,23.04238076710333,1.2725785141182259e-08
5.68,-6.840258907798361,-8.105357754897142,23.00913341563502,1.281207081855984e-08
5.6850000000000005,-6.905175359932373,-8.236465427812966,22.98329474832189,1.2920919482255116e-08
5.69,-6.9733636687650495,-8.369344330419406,22.965048968290084,1.3052465735328018e-08
5.695,-7.0447457527365325,-8.503813035950694,22.954574261458113,1.3206022990783436e-08
5.7,-7.11923983758796,-8.639675435971442,22.952050282423677,1.338141224603484e-08
5.705,-7.196757861719394,-8.776719958257834,22.957651157724367,1.3577873781428965e-08
5.71,-7.27720428537585,-8.914717431506553,22.971541352426357,1.3794453028991201e-08
5.715,-7.360476090647296,-9.053421085334792,22.993875670124375,1.403005892091297e-08
5.72,-7.446462781468653,-9.192566550280244,23.024799252941733,1.428352903138918e-08
5.7250000000000005,-7.53504638361981,-9.331871857801135,23.064447581530313,1.455367225460044e-08
5.73,-7.626101403350013,-9.471037450527136,23.112946198766593,1.4839236760316233e-08
5.735,-7.719492866187447,-9.609744230707976,23.170401289987243,1.5138033456467263e-08
5.74,-7.815076426983462,-9.747648473353975,23.23691057069091,1.5448463416237535e-08
5.745,-7.9126973986609626,-9.884386876976684,23.31255302004686,1.5768683419247906e-08
5.75,-8.01218992072062,-10.019577845172824,23.397382059369036,1.609671961359174e-08
5.755,-8.113376959240881,-10.152821486624287,23.491425552116034,1.6430540184815944e-08
5.76,-8.216070306877958,-10.283699615098133,23.594685803891107,1.676812726446352e-08
5.765,-8.320070582865833,-10.411775749446592,23.70713956244218,1.7107536449058505e-08
5.7700000000000005,-8.425167232543181,-10.536595340479272,23.828737706612298,1.744692018099299e-08
5.775,-8.531137321953643,-10.65768998505676,23.959395072112184,1.7783566850526898e-08
5.78,-8.63774343306494,-10.774570272734719,24.098993339073612,1.811525667562128e-08
5.785,-8.744736070818728,-10.88673699926405,24.247375728468455,1.844005211491659e-08
5.79,-8.851854125123435,-10.993685412251295,24.404343018822225,1.8755915484779407e-08
5.795,-8.958824870854276,-11.094905211158647,24.56965354621407,1.9060752148209284e-08
5.8,-9.065363967853242,-11.18988054730394,24.743023204276778,1.9352511920669913e-08
5.805,-9.171176277561985,-11.278093838847251,24.92412456804648,1.9629610421024138e-08
5.8100000000000005,-9.275955042740343,-11.359031829349684,25.112580517549365,1.9889034830287203e-08
5.815,-9.379380087264774,-11.432179403116626,25.30796462933444,2.012931310959612e-08
5.82,-9.481124752083018,-11.497041219204954,25.5098016999515,2.0349266591110248e-08
5.825,-9.58085629855281,-11.553143142366332,25.717567647465174,2.0547490548300315e-08
5.83,-9.67823590844191,-11.600032243047224,25.930689511454943,2.0722464731096088e-08
5.835,-9.772918704165154,-11.63727684716005,26.14854548122703,2.087275901664829e-08
5.84,-9.864557415848052,-11.664478595085198,26.370469245867163,2.0997851138313207e-08
5.845,-9.952798626830779,-11.681271433770345,26.59574213181043,2.109553912825799e-08
5.8500000000000005,-10.037289866939371,-11.687331836712989,26.823603897077362,2.1166435545113865e-08
5.855,-10.117684779141507,-11.682389350101829,27.053260361283165,2.1210772142220826e-08
5.86,-10.193643119546588,-11.666226592816761,27.283883405637958,2.1228441129326772e-08
5.865,-10.26483075740568,-11.638679256428878,27.514610972946606,2.121910143589477e-08
5.87,-10.330923243577931,-11.599641846087485,27.74455695178014,2.118443258370061e-08
5.875,-10.391604993382675,-11.549073485636777,27.972809355597317,2.11233782461921e-08
5.88,-10.446575184748195,-11.486999521752843,28.198442310717255,2.103866229557974e-08
5.885,-10.49555430276947,-11.413516654070303,28.420532487591334,2.093251474652636e-08
5.89,-10.53828414173041,-11.328792937356528,28.6381591061362,2.0806603771272767e-08
5.8950000000000005,-10.574527882719444,-11.233067694737462,28.850404277663024,2.066256726767869e-08
5.9,-10.604073289041443,-11.126649356606592,29.056368593112268,2.0503225656292603e-08
5.905,-10.626731963187487,-11.009920746245163,29.255166979259307,2.033011300427351e-08
5.91,-10.642346176929259,-10.883330581620191,29.44594992773651,2.0147601136187788e-08
5.915,-10.650791596808855,-10.747389972656197,29.6279141812605,1.995926152263617e-08
5.92,-10.651977284138777,-10.602672421235201,29.800302733632144,1.9767800111563485e-08
5.925,-10.645845676888728,-10.449811899740787,29.962406304134625,1.957622238436253e-08
5.93,-10.632372619561954,-10.289489862526334,30.113575046302252,1.9387233745761266e-08
5.9350000000000005,-10.61156914518907,-10.122440696585631,30.2532167162884,1.9203906980899494e-08
5.94,-10.583482581129653,-9.949429709258625,30.38081182116773,1.9030223923030673e-08
5.945,-10.548196576261978,-9.771249450718194,30.495916234844664,1.8869021582238356e-08
5.95,-10.505831100983032,-9.588719713970272,30.598161198053266,1.8721860072602558e-08
5.955,-10.45654068745954,-9.402680170081911,30.687252840038173,1.8590949613624665e-08
5.96,-10.400512232905378,-9.213976105292858,30.762972201256815,1.8476888696187964e-08
5.965,-10.337965997763137,-9.023457040334181,30.825177121069867,1.8381333337196032e-08
5.97,-10.269150802066216,-8.831957626897577,30.873801321532095,1.8305331941123267e-08
5.9750000000000005,-10.194343881804727,-8.640297085207829,30.908854369477815,1.8248688842762382e-08
5.98,-10.113850441733534,-8.449278356388954,30.93042089579184,1.8210410550395247e-08
5.985,-10.027997850926214,-8.259675299003575,30.938649102307053,1.8189577107634065e-08
5.99,-9.937136730589206,-8.072231819257334,30.9337523505011,1.8184654650779304e-08
5.995,-9.841633693010436,-7.887650355221797,30.916000285709348,1.819452972484544e-08
6.0,-9.741869478315289,-7.706588698922906,30.885716000517792,1.8217327451481735e-08
6.005,-9.638238887010463,-7.529659961720965,30.84327588367237,1.825047457425844e-08
6.01,-9.531146092406846,-7.3574296571217035,30.78909774376877,1.8291869596271034e-08
6.015000000000001,-9.421003589025329,-7.190413754190978,30.723636931699335,1.8338840360909613e-08
6.0200000000000005,-9.308226328795321,-7.029076404248261,30.64737848823048,1.838951157275327e-08
6.025,-9.193228676506347,-6.87382860943507,30.56083131129708,1.8441794345909258e-08
6.03,-9.076424409617177,-6.725028222881434,30.464528155523624,1.8493309387942445e-08
6.035,-8.958223945881167,-6.582982460771975,30.359017776250546,1.854222110441427e-08
6.04,-8.839032340491318,-6.447949415962722,30.244858336736353,1.858640162335829e-08
6.045,-8.719245990930531,-6.3201397503058905,30.122613681810233,1.8624483468214922e-08
6.05,-8.599249604972064,-6.199719117144211,29.992846866921816,1.865520902147485e-08
6.055,-8.479416200679534,-6.086808161310937,29.856120158141156,1.8677341675421242e-08
6.0600000000000005,-8.36010630471302,-5.981485415883333,29.712992369496057,1.868982116024487e-08
6.065,-8.241665922476367,-5.8837943009451195,29.564011987056105,1.8691770907409637e-08
6.07,-8.124425896115705,-5.793743047906965,29.409717980455135,1.8682575838771083e-08
6.075,-8.008699795383222,-5.711311263324939,29.250634547411483,1.8661889909986408e-08
6.08,-7.894783851854191,-5.636450155536737,29.087270917654486,1.8629532404156432e-08
6.085,-7.782956961611709,-5.569082880314755,28.920121263817556,1.8585382164604866e-08
6.09,-7.673480521148671,-5.509113359778455,28.749662231596535,1.8529371726399487e-08
6.095,-7.566597936365358,-5.4564260388889325,28.57635303298979,1.8461603683761278e-08
6.1000000000000005,-7.462534958117882,-5.4108913642780605,28.40063483218826,1.83822207099069e-08
6.105,-7.361499767154212,-5.372368532432402,28.222930138360198,1.8291590125051353e-08
6.11,-7.263682974114067,-5.340705489693158,28.043642805651,1.8190248070674562e-08
6.115,-7.16925772842678,-5.31573933465877,27.863158124137282,1.807870530377854e-08
6.12,-7.0783813855916975,-5.297304322866025,27.681844364955186,1.7957308859697584e-08
6.125,-6.991194617747494,-5.285230266487443,27.500052414267625,1.7826684126792388e-08
6.13,-6.907823547586534,-5.279346035054062,27.31811747176686,1.7687221069699114e-08
6.135,-6.828380446025237,-5.279481539414367,27.136359606211624,1.7539518012405746e-08
6.140000000000001,-6.752963732204066,-5.285467731734288,26.955083755427047,1.7384317892381265e-08
6.1450000000000005,-6.681657973487576,-5.297136605497196,26.774579726304825,1.7222520541673425e-08
6.15,-6.614534870341461,-5.314322619953225,26.59512355001518,1.7054530045419447e-08
6.155,-6.551655854438564,-5.336867658918419,26.41698114569933,1.6881118934766762e-08
6.16,-6.4930707113903345,-5.364617629588531,26.24040592738098,1.6702880621554016e-08
6.165,-6.4388205554260365,-5.397424562892494,26.065642480591425,1.6520329563041174e-08
6.17,-6.38893801673088,-5.4351468242743355,25.89292681048094,1.6334119068117444e-08
6.175,-6.343447241446026,-5.47764911369317,25.722486341818794,1.6145061232402987e-08
6.18,-6.302363891668579,-5.524802465623204,25.554539918993235,1.595409460521376e-08
6.1850000000000005,-6.265695190376696,-5.576484245368167,25.389297886743527,1.5762131884214406e-08
6.19,-6.233443179420977,-5.632578675244854,25.226967026968854,1.556932518976514e-08
6.195,-6.205605306348705,-5.692978005003887,25.067749087962408,1.5376862074723743e-08
6.2,-6.18217404082507,-5.757580162549982,24.91184126012872,1.5185328356421004e-08
6.205,-6.163137848367884,-5.826288205150236,24.759438298464804,1.4995428347634498e-08
6.21,-6.148481190347575,-5.899010319434125,24.610732522560177,1.4808019018287698e-08
6.215,-6.138184523987189,-5.975659821393507,24.46591381659685,1.4624082532322014e-08
6.22,-6.132224302362388,-6.056155156382619,24.325169629349322,1.4444738263217694e-08
6.2250000000000005,-6.130572974401456,-6.140419899118094,24.18868497418458,1.4271251946294733e-08
6.23,-6.133200494598602,-6.228380457044982,24.056644456386525,1.410408560966723e-08
6.235,-6.140077988145983,-6.3199651516385895,23.929235150863057,1.3944577032740589e-08
6.24,-6.15117441512765,-6.415106078567886,23.806643402415173,1.3793804303298303e-08
6.245,-6.166456604206976,-6.5137348126644365,23.689056673050555,1.3652835642864439e-08
6.25,-6.185889271358371,-6.61578234942844,23.576663580000712,1.3522840060747077e-08
6.255,-6.209435019867286,-6.721179105028733,23.46965389572097,1.3405098554382898e-08
6.26,-6.237054340330208,-6.829854916302785,23.36821854789047,1.3300985346637932e-08
6.265000000000001,-6.268705610654674,-6.941739040756725,23.272549619412164,1.3211996853061175e-08
6.2700000000000005,-6.304345334505638,-7.056758661246616,23.18284042034678,1.3139227424004784e-08
6.275,-6.343930631382175,-7.174832718515775,23.099287423411628,1.3083786093267545e-08
6.28,-6.387417579933184,-7.295878209816911,23.022090206862796,1.3046987658340197e-08
6.285,-6.434759246382407,-7.419804328946572,22.951449333540552,1.3029844719770088e-08
6.29,-6.4859056675565405,-7.546511631740489,22.887566255094626,1.3033325394942132e-08
6.295,-6.540803850885239,-7.6758920360735665,22.83064331198419,1.3058354642168431e-08
6.3,-6.5993977744011065,-7.807828821859887,22.78088373347787,1.3105811403961232e-08
6.305,-6.661628386739703,-7.942196631052711,22.738491637653755,1.317654024031555e-08
6.3100000000000005,-6.727433003158545,-8.078858135706891,22.703670102859775,1.327057035462704e-08
6.315,-6.796746105004546,-8.21766075641542,22.67662327126701,1.3388333689158565e-08
6.32,-6.869498468361908,-8.358440208056448,22.657556783878128,1.3529789506335464e-08
6.325,-6.945614554943819,-8.501015017348873,22.646671284105736,1.3694603205829107e-08
6.33,-7.025012479557739,-8.645186418872651,22.644162326605937,1.388227674727933e-08
6.335,-7.107604010105398,-8.790738355068797,22.650220377278334,1.4092202495568866e-08
6.34,-7.193294567582794,-8.937437476239381,22.66503081326603,1.432370580946681e-08
6.345,-7.281983226080198,-9.085033140547539,22.688773922955622,1.4576096611487708e-08
6.3500000000000005,-7.373560919495509,-9.233254323600718,22.721617958037058,1.4847508712926691e-08
6.355,-7.467910553323354,-9.381805623187258,22.763725512404587,1.51369048210045e-08
6.36,-7.564906284883245,-9.530370161051383,22.815250370693043,1.54426581617234e-08
6.365,-7.664411266759972,-9.678608604029398,22.876326537005852,1.576297195025924e-08
6.37,-7.766277646499679,-9.826159163742126,22.947068233533365,1.609596763818303e-08
6.375,-7.870346566609864,-9.972637596594907,23.02756990055287,1.643975767203481e-08
6.38,-7.976448164559381,-10.117637203777594,23.117906196428596,1.6792518274066416e-08
6.385,-8.084401572778432,-10.260728831264561,23.2181319976117,1.7152554554261897e-08
6.390000000000001,-8.19401358401918,-10.401462102901672,23.328274273843952,1.751718691657582e-08
6.3950000000000005,-8.305076021524004,-10.539359665790041,23.448330319228,1.7884098660877206e-08
6.4,-8.417367163966556,-10.673922713579826,23.57826752765766,1.8251168618147128e-08
6.405,-8.530651555267573,-10.804636940387832,23.718013288255285,1.8616135199070004e-08
6.41,-8.644680003513686,-10.930972545657093,23.86745497260158,1.897671048465456e-08
6.415,-8.759189580957429,-11.052384234156866,24.026439934735585,1.9330649585423063e-08
6.42,-8.873903673897276,-11.16831150195905,24.19477537458746,1.967593809436824e-08
6.425,-8.98853265879593,-11.278188719323566,24.372220474667937,2.000997225920633e-08
6.43,-9.102769066707548,-11.381432141981549,24.558485630146688,2.03299350824613e-08
6.4350000000000005,-9.21629252342846,-11.477457708105348,24.753229490988154,2.063418776728373e-08
6.44,-9.328771871666428,-11.565690510422527,24.956055800955205,2.0920890451672938e-08
6.445,-9.439865171040745,-11.645564796215966,25.166513397609382,2.1188055993064612e-08
6.45,-9.549219698082176,-11.71652396732379,25.38409621231073,2.1433671297091502e-08
6.455,-9.656472455113436,-11.778022322098577,25.608243568489534,2.1656298865511806e-08
6.46,-9.76125301873534,-11.829541751343967,25.83833858919756,2.185360106187085e-08
6.465,-9.863178739020288,-11.870581822299647,26.0737018677521,2.2024011036765594e-08
6.47,-9.961865145487112,-11.900683047784494,26.313602889051648,2.2167267040593586e-08
6.4750000000000005,-10.05692798161721,-11.919432417366227,26.557261864009458,2.2282738294165822e-08
6.48,-10.147983204854471,-11.9264633973614,26.803849729553345,2.2369537027393713e-08
6.485,-10.23464717276582,-11.921456268686363,27.052488554377,2.242708123430827e-08
6.49,-10.316541641878318,-11.90415113206743,27.302262391405023,2.2455329034087948e-08
6.495,-10.393290216243601,-11.874348208219926,27.55220817266782,2.2453623894088085e-08
6.5,-10.464529167199553,-11.831918524088017,27.801337653106255,2.2423914783112908e-08
6.505,-10.529911562509561,-11.776809666507765,28.048646259306942,2.2367599543538687e-08
6.51,-10.58910726636253,-11.709045782207118,28.29311308950227,2.2285548939957054e-08
6.515000000000001,-10.641803612540402,-11.628727718790449,28.533703349675328,2.2179403673555556e-08
6.5200000000000005,-10.687709770148842,-11.536037572051296,28.769385751338692,2.2050408420819564e-08
6.525,-10.726555865216941,-11.43124139129628,28.999126312519,2.1901007573390696e-08
6.53,-10.758103337228706,-11.314685538536756,29.221919083562998,2.173511999058446e-08
6.535,-10.782146518478207,-11.18679644458754,29.436791373151273,2.1555861316928097e-08
6.54,-10.798512634069574,-11.04808060906693,29.642803748298245,2.136549052481631e-08
6.545,-10.807062657504407,-10.899119392128203,29.83905768565751,2.116801890492158e-08
6.55,-10.807692736564103,-10.740565762105913,30.024706492920586,2.096522128706248e-08
6.555,-10.800337002100575,-10.573139873355826,30.198960163022445,2.076183185802499e-08
6.5600000000000005,-10.784970723911128,-10.397612501943229,30.36110464045671,2.0562106547517812e-08
6.565,-10.761610359377727,-10.214804752518493,30.51050219056942,2.036908840587707e-08
6.57,-10.730313412908206,-10.025587141546215,30.6465916086537,2.0185192750592757e-08
6.575,-10.69117586878262,-9.830860696191767,30.768893237098403,2.001335240499448e-08
6.58,-10.644334506747317,-9.631559309542265,30.87701078579497,1.9855470952701263e-08
6.585,-10.589964454726779,-9.428626275318127,30.970636912503274,1.9714657442462567e-08
