t,x,x_dot,theta,theta_dot
4.07,-5.673564302056021e-06,0.00021340803888795373,-7.319989375796639e-05,0.00013680160823099262
4.073333333333333,-4.966838400557144e-06,0.00021098517243562336,-7.274226339297682e-05,0.00013641151691458966
4.076666666666667,-4.2678576021178845e-06,0.00020857249047384225,-7.228707660444454e-05,0.00013604174169133123
4.08,-3.576574089652086e-06,0.00020617010568320311,-7.183432084635489e-05,0.00013569173735519607
4.083333333333334,-2.892947262748864e-06,0.0002037782161097429,-7.138395695758043e-05,0.0001353606026069254
4.086666666666667,-2.2169437376740905e-06,0.00020139710516494817,-7.093591916188193e-05,0.00013504708005402408
4.09,-1.548537347369096e-06,0.00019902714162575052,-7.049011506790746e-05,0.0001347495562107595
4.093333333333334,-8.877091414512475e-07,0.00019666877963452853,-7.00464256691928e-05,0.0001344660614981623
4.096666666666667,-2.3444738621444797e-07,0.00019432255869910963,-6.960470534416183e-05,0.00013419427024402624
4.1000000000000005,4.112524353720746e-07,0.00019198910369276574,-6.91647818561256e-05,0.00013393150068290792
4.1033333333333335,1.0493876236623952e-06,0.00018966912485421822,-6.872645635328336e-05,0.00013367471495612725
4.106666666666667,1.6799482623352401e-06,0.00018736341778763295,-6.828950336872159e-05,0.00013342051911176682
4.11,2.3029172183926608e-06,0.00018507286346262518,-6.785367082041493e-05,0.00013316516310467265
4.113333333333333,2.9182701421611785e-06,0.0001827984282142553,-6.741868001122539e-05,0.00013290454079645348
4.116666666666667,3.525975467291307e-06,0.0001805411637430309,-6.698422562890264e-05,0.00013263418995548116
4.12,4.125994410757035e-06,0.00017830220711490796,-6.654997574608445e-05,0.0001323492922568908
4.123333333333334,4.718280972857002e-06,0.00017608278076128737,-6.61155718202958e-05,0.0001320446732825802
4.126666666666667,5.302781937213188e-06,0.00017388419247901918,-6.56806286939498e-05,0.00013171480252121057
4.13,5.879436870772023e-06,0.00017170783543039874,-6.5244734594347e-05,0.00013135379336820586
4.133333333333334,6.448352681607501e-06,0.00016955217819226366,-6.48080963347385e-05,0.00013096704924595094
4.136666666666667,7.010419073471025e-06,0.00016740296145865315,-6.437382347595511e-05,0.00013060974233692444
4.140000000000001,7.565721412681547e-06,0.00016526091186589678,-6.394206599653837e-05,0.0001302798179297827
