t,theta1_A,theta1_dot_A,theta2_A,theta2_dot_A,theta1_B,theta1_dot_B,theta2_B,theta2_dot_B,diff_norm,E,E_minus_E0
17.7325,-0.40014044601816146,-1.5264687446011502,-0.7361616434880827,-0.7434847884579563,-0.3991941674651177,-1.5278750130411305,-0.7368802302019538,-0.7532672225495363,0.009954165843841125,4.613786554788147,-9.730690188725077e-06
17.735,-0.4039545028977961,-1.5247457303016607,-0.7379888609119204,-0.7183298273631784,-0.40301183498427434,-1.5262288923137977,-0.7387317210836034,-0.7279628733432341,0.00982017354418795,4.613786520126077,-9.76535225927222e-06
17.7375,-0.40776401787314714,-1.5228337922596986,-0.7397534922640019,-0.6934189102012537,-0.40682515076953973,-1.5243939642983653,-0.7405202531041306,-0.7029011493619677,0.009685886119266863,4.613786508355918,-9.777122417453654e-06
17.740000000000002,-0.41156851813565526,-1.5207323498505128,-0.7414561508691945,-0.6687561292299898,-0.41063364236620437,-1.5223696668528959,-0.7422464375496818,-0.6780861541530114,0.009551372559593676,4.613786483740235,-9.801738101167246e-06
17.7425,-0.4153675281964635,-1.5184408119769508,-0.7430974656661155,-0.6443456083924383,-0.41443683598542924,-1.5201554393035972,-0.7439108961383578,-0.6535219569146791,0.009416643573788162,4.613786461011898,-9.824466437713397e-06
17.745,-0.4191605713030624,-1.5159585938876385,-0.744678074771457,-0.6201914125819811,-0.4182342565042622,-1.5177507224448092,-0.7455142610202207,-0.6292125924962196,0.009281738972821082,4.613786448008906,-9.83746943017394e-06
17.7475,-0.42294716944285465,-1.5132851171989485,-0.7461986254616706,-0.5962975474119059,-0.42202542746560023,-1.5151549585390296,-0.7470571747772772,-0.6051620613980615,0.00914672783282558,4.613786447250757,-9.838227579272996e-06
17.75,-0.4267268433431982,-1.5104198098949704,-0.747659774172985,-0.5726679592151311,-0.425809871521911,-1.5123676010045426,-0.7485402874226663,-0.5813742867036888,0.009011668516342754,4.613786457522135,-9.827956200858523e-06
17.7525,-0.43049911247136835,-1.5073621063275386,-0.749062186501391,-0.5493065350444446,-0.4295871095285799,-1.5093880950797591,-0.7499642569445703,-0.5578531306996246,0.008876621438890932,4.613786475262737,-9.810215598982097e-06
17.755,-0.43426349503457407,-1.5041114472162214,-0.7504065372026478,-0.5262171026724002,-0.43335665911806465,-1.5062158508457801,-0.7513297588669735,-0.5346025246777663,0.008741767925604604,4.613786495767637,-9.789710698981935e-06
17.7575,-0.438019507979974,-1.500667279648305,-0.7516935101922892,-0.5034034305912205,-0.43711803670362365,-1.5028502889509734,-0.7526374774560836,-0.5116263309233821,0.008607284365315214,4.6137865142031425,-9.771275193415363e-06
17.76,-0.44176666699464445,-1.497029057078823,-0.7529237985456114,-0.4808692280129945,-0.4408707575459542,-1.4992908420903368,-0.7538881053715749,-0.48892833749076614,0.008473338091205268,4.613786526443764,-9.759034571565905e-06
17.7625,-0.44550448650559527,-1.4931962393305422,-0.7540981044976794,-0.4586181448695768,-0.44461433575320813,-1.4955369550054862,-0.7550823436665953,-0.46651225820313724,0.008340088146874033,4.613786529736326,-9.755742009787127e-06
17.765,-0.44923247967978586,-1.4891682925939462,-0.7552171394433316,-0.43665377181249493,-0.44834828428100826,-1.4915880844846383,-0.7562209017877707,-0.44438173265254527,0.008207686146956649,4.613786523197941,-9.762280394731704e-06
17.767500000000002,-0.4529501584240935,-1.484944689427267,-0.7562816239371698,-0.41497964021313866,-0.45207211493241584,-1.487443699362643,-0.7573044975751946,-0.4225403262000622,0.008076277242802719,4.613786508154955,-9.777323381143788e-06
17.77,-0.4566570333853289,-1.4805249087564711,-0.7572922876935646,-0.39359922216266363,-0.4557853383579472,-1.4831032805209674,-0.7583338572624337,-0.4009915299756849,0.007946001204754681,4.61378648833051,-9.797147825452157e-06
17.7725,-0.4603526139502524,-1.475908435875238,-0.7582498695866593,-0.3725159304719016,-0.4594874640555892,-1.4785663208876778,-0.7593097154765325,-0.3797387608782447,0.007816993633658894,4.6137864698888515,-9.81558948431882e-06
17.775000000000002,-0.46403640824554193,-1.471094762444999,-0.7591551176503613,-0.3517331186715437,-0.4631780003707675,-1.4738323254374754,-0.7602328152380032,-0.3587853615755917,0.00768938731534286,4.613786461344865,-9.824133471170171e-06
17.7775,-0.467707924398261,-1.466083432560767,-0.7600087823283793,-0.3312539783973516,-0.46685645449636265,-1.4689008111916793,-0.761103907960832,-0.3381346005045005,0.007563391043440827,4.613786473454776,-9.812023559874206e-06
17.78,-0.4713666674883283,-1.4608739869052543,-0.7608116252972466,-0.3110816497868739,-0.4705223324727255,-1.4637713072182046,-0.7619237534524814,-0.3177896718705843,0.007439203984541631,4.613786499845956,-9.785632379966103e-06
17.7825,-0.47501213959422195,-1.4554659381969215,-0.7615644231338878,-0.2912192840860819,-0.474175139187641,-1.4584433546316118,-0.7626931199138819,-0.29775369564849924,0.007316971312941106,4.61378652791568,-9.757562655643426e-06
17.785,-0.47864384223073153,-1.4498588318979346,-0.7622679582205172,-0.2716699160213499,-0.4778143783763695,-1.4529165065930487,-0.7634127839394416,-0.2780297175817131,0.007196880340865971,4.613786549181482,-9.736296854079285e-06
17.7875,-0.4822612763491099,-1.4440522462196348,-0.7629230187438236,-0.25243646378796397,-0.4814395526216104,-1.447190328310303,-0.7640835305170383,-0.25862070918270547,0.007079157278254161,4.613786558923165,-9.726555171063467e-06
17.79,-0.4858639423370889,-1.4380457921225183,-0.7635303986949747,-0.2335217290500351,-0.48505016411547325,-1.4412644323883632,-0.7647061482630609,-0.23952949672409626,0.006964017491882367,4.613786555708177,-9.72977015845089e-06
17.7925,-0.48945134001889423,-1.4318391133162078,-0.7640908978696187,-0.21492839694042076,-0.4886457129007806,-1.4351384606258897,-0.7652814332504176,-0.22075879184416503,0.006851686431082934,4.6137865408121534,-9.744666182420758e-06
17.795,-0.4930229686552153,-1.425431886259506,-0.7646053218678796,-0.19665903606088617,-0.4922256965895881,-1.4288120390293904,-0.7658101946785378,-0.20231128451556307,0.006742455530268486,4.613786517546054,-9.76793228169015e-06
17.7975,-0.4965783269432201,-1.418823820160369,-0.7650744820943596,-0.17871609848202138,-0.4957896125231748,-1.422284833475252,-0.7662932465291774,-0.18418953525987208,0.006636609112407569,4.613786490501458,-9.794976877586237e-06
17.8,-0.5001169130165708,-1.412014656975878,-0.7654991957581415,-0.1611019197431672,-0.4993369577832022,-1.4155565500746157,-0.7667314075142272,-0.16639597442846077,0.006534424053553529,4.613786464725658,-9.82075267774718e-06
17.802500000000002,-0.5036382244453929,-1.4050041714122956,-0.7658802858727841,-0.1438187188525679,-0.5028672291916835,-1.4086269351734308,-0.7671255010757093,-0.14893290220263974,0.006436169916183488,4.613786444838222,-9.840640113445431e-06
17.805,-0.507141758236291,-1.3977921709250387,-0.7662185812563248,-0.12686859828729258,-0.5063799233109991,-1.4014957753524302,-0.7674763553857789,-0.13180248859358173,0.00634210907531606,4.61378643410068,-9.851377655856197e-06
17.8075,-0.5106270108323635,-1.3903784957186462,-0.7665149165312806,-0.11025354399316539,-0.5098745364439116,-1.3941628974270972,-0.7677848033467254,-0.11500677344225088,0.006252496838535528,4.6137864334509695,-9.852027366363814e-06
17.81,-0.5140934781131673,-1.3827630187468527,-0.7667701321246446,-0.09397542538493253,-0.5133505646335307,-1.386628168447738,-0.7680516825909696,-0.09854766641957194,0.006167581562092005,4.613786440514158,-9.844964178107318e-06
17.8125,-0.5175406553947582,-1.374945645712502,-0.7669850742678904,-0.07803599534607353,-0.5168075036633529,-1.3788914956993983,-0.7682778354810669,-0.08242694702623932,0.0060876047664246615,4.613786448600824,-9.836877511659736e-06
17.815,-0.5209680380402074,-1.3669263300971102,-0.7671605925674161,-0.06243686637109826,-0.5202448490572271,-1.370952826701937,-0.7684641091097044,-0.06664626459288209,0.006012808493488116,4.613786453472602,-9.832005734011773e-06
17.8175,-0.524375122048531,-1.3587051108623918,-0.7672975355118374,-0.047179448482387906,-0.5236620960793694,-1.3628121492099963,-0.7686113552997027,-0.05120713827999138,0.005943448288838573,4.613786468404501,-9.817073834739176e-06
17.82,-0.5277614010080968,-1.3502820364887074,-0.7673967629298122,-0.032265068436241565,-0.5270587397343776,-1.3544694912129644,-0.7687204306040157,-0.036110957077857164,0.005879750461433457,4.613786483421897,-9.80205643852372e-06
17.8225,-0.5311263692197015,-1.341657210075899,-0.7674591366835779,-0.017694900125661925,-0.5304342753594486,-1.345924929007316,-0.7687921945812102,-0.021358967913809652,0.005821928795816469,4.613786491622642,-9.793855693551734e-06
17.825,-0.5344695219703463,-1.332830794684636,-0.7674855197141489,-0.003469956205329111,-0.5337882005570916,-1.3371786272335693,-0.7688275029901195,-0.006952214889837386,0.005770172562457771,4.613786490812451,-9.794665884577114e-06
17.8275,-0.537790355533251,-1.3238030133363772,-0.7674767760413163,0.010408911908457733,-0.5371200091538215,-1.32823076535632,-0.7688272247144964,0.007108354024342289,0.005724661228737619,4.613786482200821,-9.803277515096909e-06
17.830000000000002,-0.5410883671678255,-1.3145741490134446,-0.7674337707636474,0.023941014037659206,-0.540429195652051,-1.3190815781175695,-0.7687922306229609,0.020821944404980967,0.00568554595256977,4.613786469122767,-9.816355569292057e-06
17.8325,-0.544363055119684,-1.305144544658989,-0.7673573700584867,0.037125821242558504,-0.5437152560727793,-1.309731365327447,-0.7687233912651146,0.03418792960063477,0.005652945133857665,4.613786455795113,-9.829683222939423e-06
17.835,-0.5476139186206589,-1.2955146031769478,-0.7672484411819545,0.049962965821815364,-0.546977687955606,-1.3001804918641668,-0.7686215768715403,0.0472058507322191,0.005626943392283807,4.613786446115539,-9.83936279652653e-06
17.837500000000002,-0.550840457888773,-1.285684787432124,-0.7671078524689482,0.06245224131235377,-0.5502159903587033,-1.290429387674109,-0.7684876573538022,0.05987541669289467,0.005607591086382267,4.613786442512074,-9.84296626160841e-06
17.84,-0.5540421741282536,-1.2756556202501494,-0.7669364733331419,0.0745936024894201,-0.5534296638588299,-1.280478547771781,-0.7683225023044462,0.07219650414812673,0.005594904420648092,4.613786444850145,-9.840628190538325e-06
17.8425,-0.557218569529546,-1.2654276844174397,-0.7667351742669855,0.08638716536663316,-0.5566182105513449,-1.270328532239773,-0.7681269809969988,0.08416915753573534,0.005588866163365412,4.613786449403731,-9.836074604585576e-06
17.845,-0.5603691479898488,-1.2550016268755309,-0.7665048249525405,0.09783320954977637,-0.5597811340501754,-1.2599799662288587,-0.7679019623859691,0.09579358906577402,0.005589424642733106,4.613786452520539,-9.832957796440667e-06
17.8475,-0.5634934164335949,-1.2443781742046307,-0.7662462901294963,0.10893219234295749,-0.5629179394878532,-1.2494335399578789,-0.767648315106846,0.10707017872066599,0.005596486878471704,4.613786462590718,-9.822887617971787e-06
17.85,-0.5665908806049474,-1.2335581105572502,-0.765960440522862,0.11968473902393253,-0.5660281335154831,-1.2386900087138444,-0.767366907476101,0.11799947425508717,0.005609931337193031,4.613786473018647,-9.812459689229058e-06
17.8525,-0.5696610487851635,-1.2225422894674254,-0.7656481440223991,0.1300916433972796,-0.5691112243027565,-1.2277501928518935,-0.767058607491187,0.12858219119601802,0.005629601919149079,4.613786479114373,-9.806363962638898e-06
17.855,-0.5727034322109064,-1.2113316357469863,-0.7653102646349181,0.1401538685099013,-0.5721667215445575,-1.2166149778070654,-0.7667242828141486,0.13881921281239792,0.005655308559684943,4.6137864794002255,-9.806078110408123e-06
17.8575,-0.5757175450742196,-1.1999271454856515,-0.7649476624842824,0.14987254665093613,-0.575194139492387,-1.2052853228257268,-0.7663647929293017,0.14871157971270163,0.005686837499055507,4.61378647462561,-9.810852725777863e-06
17.86,-0.5787029045225404,-1.1883298860509826,-0.764561193811406,0.15924897935180493,-0.5781929932319896,-1.19376226355926,-0.7659809976280896,0.15826051801539795,0.005723952621057432,4.613786466861268,-9.818617067836044e-06
17.8625,-0.581659030658712,-1.1765409960883328,-0.7641517109742527,0.16828463738624866,-0.5811627984854144,-1.1820469033211316,-0.76557375843956,0.16746743277628207,0.0057663942974911855,4.613786458673365,-9.82680497063626e-06
17.865000000000002,-0.5845854465409587,-1.1645616855209466,-0.7637200624478385,0.17698116077024859,-0.5841030747445434,-1.170140416090256,-0.7651439311055359,0.1763338909225254,0.005813886610957264,4.613786452377216,-9.833101120015897e-06
17.8675,-0.5874816781828979,-1.1523932355499116,-0.7632670928242309,0.18534035876206834,-0.5870133452711045,-1.1580440465109478,-0.7646923655806134,0.18486162125271854,0.005866139468729067,4.613786449369854,-9.83610848148686e-06
17.87,-0.590347254553553,-1.1400369986541041,-0.7627936428125459,0.19336420986228725,-0.5898931370966839,-1.1457591098928692,-0.7642199060321597,0.1930525144369053,0.005922850707494003,4.613786449540125,-9.835938210578377e-06
17.8725,-0.5931817075773244,-1.1274943985903123,-0.7623005492389537,0.20105486181371862,-0.5927419810226972,-1.1332869922111501,-0.7637273908403182,0.20090862301649925,0.0059837081346111685,4.6137864507544375,-9.834723898372033e-06
17.875,-0.5959845749889784,-1.1147669176249342,-0.7617886386718397,0.20841458617623845,-0.5955594116204218,-1.1206291501062493,-0.7632156525980025,0.20843216140437676,0.0060484056733204694,4.613786454388965,-9.83108937102628e-06
17.8775,-0.5987553980553386,-1.1018561119348798,-0.7612587319186976,0.2154458166816883,-0.5983449672309693,-1.1077871108840778,-0.7626855181109017,0.2156255058847975,0.006116633800135383,4.613786464253735,-9.821224600692346e-06
17.88,-0.6014937175213468,-1.0887636280974196,-0.7607116532198208,0.22215121194966447,-0.6010981899652968,-1.0947624725159462,-0.762137808397478,0.22249119461344052,0.006188059728841456,4.613786476493894,-9.808984441583846e-06
17.8825,-0.604199079293985,-1.0754911740967783,-0.7601482179418823,0.22853356311045603,-0.6038186257042193,-1.0815569036385086,-0.7615733386889649,0.22903192761743074,0.006262360268538012,4.613786488359536,-9.797118799781401e-06
17.885,-0.6068710344986665,-1.062040519051831,-0.7595692324541772,0.2345957928973995,-0.6065058240983855,-1.0681721435538738,-0.7609929184293709,0.23525056679528106,0.006339227735602813,4.613786498027403,-9.787450933274044e-06
17.8875,-0.6095091394792483,-1.0484134932160472,-0.7589754941286205,0.2403409556469096,-0.6091593391292379,-1.0546099974086673,-0.7603973500699359,0.2411501224249995,0.006418368148263641,4.613786504384204,-9.781094131966483e-06
17.89,-0.6121129557980418,-1.0346119879774323,-0.7583677913397445,0.24577223729850156,-0.6117787336586945,-1.0408722983076195,-0.7597874190176412,0.24673364150330843,0.006499448488721941,4.613786506867166,-9.778611169686258e-06
17.892500000000002,-0.6146820502357899,-1.0206379558586443,-0.7577469034647034,0.2508929553947422,-0.6143635694654741,-1.0269609939791906,-0.759163914734753,0.2520044436599335,0.006582216053735154,4.61378650535484,-9.780123495950477e-06
17.895,-0.6172159947916797,-1.0064934105169359,-0.7571136008832714,0.25570655908127643,-0.6169134123328401,-1.0128781006392504,-0.7585276202617716,0.256966001244155,0.006666443539608569,4.61378650010116,-9.785377176108057e-06
17.8975,-0.6197143666833513,-0.9921804267440931,-0.7564686449778396,0.2602166291068458,-0.6194278340482164,-0.9986256855216017,-0.7578793079782742,0.2616218916186471,0.006751903027141142,4.613786491705552,-9.793772783872612e-06
17.900000000000002,-0.6221767483468782,-0.9777011404665569,-0.7558127881334216,0.26442687782324736,-0.6219064124031655,-0.9842058668781002,-0.7572197396029208,0.2659757971594364,0.006838363163728478,4.613786481111946,-9.804366389865038e-06
17.9025,-0.6246027274367765,-0.9630577487453625,-0.7551467737376506,0.26834114918535634,-0.6243487311933994,-0.9696208139785956,-0.7565496661934511,0.2700315052559246,0.006925586634731435,4.613786469629486,-9.815848850180942e-06
17.905,-0.6269918968260162,-0.9482525097760774,-0.754471336180777,0.27196341875114044,-0.6267543802187905,-0.9548727471108686,-0.755869828146682,0.2737929083109039,0.007013327907324353,4.613786458967864,-9.82651047198857e-06
17.9075,-0.6293438546059967,-0.9332877428889462,-0.7537872008556742,0.27529779368162255,-0.6291229552833467,-0.9399639375807762,-0.7551809551985139,0.2772640037405175,0.007101331229977288,4.613786451280179,-9.834198157143703e-06
17.91,-0.6316582042940779,-0.9181658250788168,-0.7530950837395888,0.27834850436265063,-0.6314540581952391,-0.9248967077120842,-0.7544837664239235,0.28044889397430295,0.007189334654263871,4.613786448868837,-9.836609498492521e-06
17.9125,-0.633934560297665,-0.9028890962854148,-0.7523956802075891,0.28111967224385875,-0.6337472967667784,-0.909673430846615,-0.7537789702369698,0.28335178645515596,0.007277230807522516,4.61378644567408,-9.839804255840079e-06
17.915,-0.6361725382903404,-0.8874600134029622,-0.7516896841348082,0.2836156753539069,-0.636002284814425,-0.8942965313441849,-0.7530672643907922,0.2859769936393473,0.00736481603392457,4.613786443195007,-9.842283328787005e-06
17.9175,-0.638371757689469,-0.8718811146684589,-0.7509777832866029,0.2858410693767336,-0.6382186421587982,-0.8787684845825376,-0.7523493359776066,0.28832893299653234,0.0074518407708436514,4.6137864455229884,-9.839955347423768e-06
17.92,-0.64053184497473,-0.8561549654415853,-0.7502606527035586,0.2878004581497425,-0.6403959946246576,-0.8630918169574754,-0.7516258614287119,0.2904121270097283,0.007538101443239912,4.6137864542746545,-9.831203681365253e-06
17.9225,-0.6426524336881267,-0.8402841582046379,-0.7495389547014863,0.2894984936638148,-0.6425339740409124,-0.8472691058827946,-0.7508975065144868,0.2922312031753275,0.00762344351704163,4.613786469126964,-9.816351371760845e-06
17.925,-0.644733164433995,-0.8242713125624593,-0.7488133388714195,0.290939876063315,-0.6446322182406304,-0.8313029797902167,-0.7501649263443871,0.2937908940031032,0.007707764015974358,4.613786488340145,-9.79713819049266e-06
17.927500000000002,-0.6467736848789851,-0.8081190752425753,-0.7480844420796203,0.29212935364607606,-0.6466903724248081,-0.8151960773107891,-0.7494287627182089,0.2950959412990822,0.007790939578820212,4.61378650926118,-9.77621715581023e-06
17.93,-0.6487736497520716,-0.7918301200951268,-0.7473528884675766,0.2930717228634086,-0.6487080896248908,-0.7989510147279709,-0.7486896430602646,0.29615101453306236,0.007872762445940826,4.613786528801114,-9.756677221695043e-06
17.9325,-0.650732720844561,-0.7754071480928001,-0.7466192894519985,0.29377182832010296,-0.650685026066468,-0.7825705282195896,-0.7479481894681499,0.2969610446137727,0.007953198441726204,4.613786543879809,-9.741598526957773e-06
17.935,-0.6526505670100725,-0.758852887330989,-0.745884243724826,0.29423456277442106,-0.6526208451062313,-0.7660573754403295,-0.7472050112480421,0.297530998169792,0.008032212987429628,4.613786551832318,-9.73364601808413e-06
17.9375,-0.6545268641645597,-0.7421700930276087,-0.7451483372532206,0.29446486713810405,-0.6545152174237502,-0.7494143302446371,-0.7464607045465318,0.29786586529978515,0.008109759855350944,4.6137865507715015,-9.734706834407802e-06
17.94,-0.6563612952862921,-0.7253615475232594,-0.7444121432795724,0.29446773047636715,-0.6563678210214534,-0.732644182686885,-0.7457158523506305,0.2979706595724961,0.008185779566184354,4.613786539902061,-9.745576274866607e-06
17.9425,-0.6581535504158628,-0.7084300602811568,-0.743676222321497,0.2942481900079028,-0.6581783412246374,-0.715749739021302,-0.7449710244877666,0.29785041802675233,0.008260197987499687,4.6137865197816,-9.765696735719587e-06
17.945,-0.6599033266561963,-0.6913784678870594,-0.7429411221718327,0.29381133110487856,-0.6599464706814733,-0.6987338217019006,-0.7442267776257834,0.2975102011714624,0.008332925108517353,4.613786492524886,-9.79295344993858e-06
17.9475,-0.6616103281725333,-0.674209634049412,-0.7422073778986464,0.2931622872929387,-0.6616719093629918,-0.6815992693826207,-0.7434836552729441,0.2969550929856173,0.008403853970612765,4.613786461947951,-9.823530384700518e-06
17.95,-0.6632742661924382,-0.6569264495992756,-0.7414755118452305,0.29230624025120483,-0.6633543645630913,-0.6643489369172588,-0.7427421877779298,0.296190200918291,0.008472859736627014,4.613786433649226,-9.851829109841503e-06
17.9525,-0.6648948590058065,-0.6395318324902515,-0.7407460336301002,0.29124841981227084,-0.6649935508985444,-0.6469856953593935,-0.7420028923298356,0.2952206558886362,0.00853979888516974,4.6137864150253485,-9.870452987392753e-06
17.955000000000002,-0.6664718318766374,-0.6220287105938703,-0.7400194404993362,0.28999406597925587,-0.6665891903089841,-0.6295124319625321,-0.7412662729581774,0.29405161228589066,0.008604541343750638,4.613786411914038,-9.873564297713244e-06
17.9575,-0.6680049162673922,-0.6044199300543911,-0.7392962197588379,0.28854822405417285,-0.6681410120569105,-0.6119320501800389,-0.7405328205328883,0.292688247969375,0.008667147762609998,4.6137864112263065,-9.874252029362651e-06
17.96,-0.6694938507374606,-0.5867084093921442,-0.7385768454077203,0.28691608378660094,-0.669648752727698,-0.5942474696650583,-0.7398030127643159,0.291135764268486,0.008727577795745673,4.6137864118028835,-9.873675452354291e-06
17.962500000000002,-0.6709383813600983,-0.5688970829385201,-0.7378617780000186,0.2851028586229235,-0.6711121562295812,-0.5764616262706654,-0.7390773142032281,0.28939938598270804,0.008785794736041668,4.613786414322391,-9.871155945084809e-06
17.965,-0.6723382616822832,-0.5509888836303709,-0.7371514649091396,0.28311374803918893,-0.6725309737936626,-0.5585774720497916,-0.7383561762408105,0.2874843613816085,0.008841798603159312,4.613786418452063,-9.867026272480928e-06
17.9675,-0.6736932527247197,-0.5329867430099331,-0.7364463403278582,0.28095393754110126,-0.6739049633526436,-0.5405979340729484,-0.7376400390083235,0.2853958742516335,0.008895547710389676,4.61378642325239,-9.862225946122294e-06
17.97,-0.6750031229818265,-0.5148935912250063,-0.735746825268325,0.2786285986640404,-0.6752338891062548,-0.5225259212500769,-0.7369293320896037,0.28313905503943343,0.008946968967894755,4.613786427528356,-9.857949979874547e-06
17.9725,-0.676267648421751,-0.4967123570287483,-0.7350533275620582,0.27614288897303757,-0.676517522920886,-0.5043643816388075,-0.736224470859602,0.28071910522377946,0.008996068568836361,4.613786430127093,-9.855351242649135e-06
17.975,-0.6774866124863561,-0.478445967779855,-0.7343662418599504,0.27350195206279815,-0.6777556441077233,-0.4861162582389976,-0.735525857674814,0.27814120518256175,0.00904284867108967,4.613786430182147,-9.85529618890979e-06
17.9775,-0.6786598060912268,-0.4600973494424835,-0.7336859496322653,0.2707109175576923,-0.6789480394209466,-0.46778448882584334,-0.7348338818796212,0.27541051384037535,0.009087306752624319,4.613786427304875,-9.858173460663977e-06
17.98,-0.6797870276256741,-0.4416694265861739,-0.7330128191686356,0.26777490111174246,-0.6800945030577341,-0.44937200594980065,-0.7341489198062882,0.2725321686685077,0.009129435319876833,4.613786421723791,-9.86375454470334e-06
17.9825,-0.6808680829527256,-0.423165122386005,-0.7323472055780682,0.264699004408647,-0.6811948366582521,-0.430881736936742,-0.7334713347749686,0.2695112856849617,0.00916922164866863,4.613786414372966,-9.871105369541056e-06
17.985,-0.6819027854091303,-0.40458735862251727,-0.7316894507889414,0.2614883151617691,-0.6822488493056603,-0.4123166038878784,-0.7328014770937025,0.26635295945444515,0.009206647554312844,4.613786406930846,-9.878547490238532e-06
17.9875,-0.6828909558053631,-0.38593905568163245,-0.7310398835490024,0.25814790711412244,-0.6832563575261165,-0.39367952367967995,-0.7321396840584127,0.2630622630883562,0.009241689188038785,4.613786401811098,-9.883667237531313e-06
17.990000000000002,-0.6838324222350042,-0.3672231287902416,-0.730398819967328,0.2546828336843334,-0.6842171852887667,-0.37497340796403394,-0.7314862799529115,0.25964424824481047,0.009274323346768693,4.613786401371993,-9.88410634317205e-06
17.9925,-0.6847270187084387,-0.34844246991618033,-0.7297665669848996,0.2510980944639628,-0.6851311640057509,-0.35620116316816647,-0.7308415760488969,0.2561039451286284,0.009304560159640214,4.613786403509225,-9.881969110558941e-06
17.995,-0.6855745864510636,-0.32959997640830674,-0.7291434185650354,0.2473986824787998,-0.685998132532206,-0.33736569049456155,-0.7302058706059505,0.2524463624913191,0.009332394355166258,4.613786407107821,-9.878370514471158e-06
17.9975,-0.6863749740354851,-0.3106985399840829,-0.7285296559708818,0.24358957005859497,-0.686817937166257,-0.31846988592114844,-0.7295794488715437,0.24867648763111624,0.009357821836980758,4.6137864113421205,-9.874136215337614e-06
18.0,-0.6871280372837387,-0.2917410438608699,-0.7279255480879091,0.23967570430387405,-0.6875904315690557,-0.29951663956079794,-0.7289625832981956,0.24479928582801672,0.009380843598831779,4.613786415351382,-9.87012695397027e-06
18.0025,-0.6878336392672812,-0.27273036275611556,-0.7273313514239172,0.23566200708597526,-0.688315475387541,-0.2805088266440387,-0.7283555370345853,0.2408196892297899,0.009401452428440798,4.6137864183590525,-9.867119283413217e-06
18.005,-0.6884916503069949,-0.25366936288727426,-0.7267473101090336,0.23155337504703383,-0.688992935197929,-0.2614493170986297,-0.7277585611441261,0.23674260241825676,0.009419643487886924,4.613786419764461,-9.865713875178983e-06
18.0075,-0.6891019479731891,-0.23456090197172536,-0.7261736558957099,0.22735467959996386,-0.6896226849418827,-0.2423409750735591,-0.7271718939470291,0.23257290855862955,0.009435417167915773,4.613786419209091,-9.866269245151216e-06
18.01,-0.6896644170855956,-0.21540782922693558,-0.725610608158728,0.2230707669284932,-0.6902046057367249,-0.223186656910761,-0.72659576160122,0.22831546843375408,0.0094487769101613,4.61378641661977,-9.868858565909022e-06
18.0125,-0.6901789497133708,-0.19621298537037823,-0.7250583738951968,0.21870645798714677,-0.6907385858754407,-0.20398921114503443,-0.7260303781023364,0.22397512044409298,0.009459729181972139,4.613786412230961,-9.873247375224992e-06
18.015,-0.6906454451750985,-0.176979202619451,-0.7245171477245499,0.21426654850122706,-0.6912245208266798,-0.1847514785039611,-0.7254759452837255,0.21955668060770656,0.009468283450482345,4.613786406588399,-9.87888993719821e-06
18.017500000000002,-0.6910638100387851,-0.1577093046916395,-0.7239871118885508,0.2097558089668517,-0.6916623132347521,-0.1654762919080691,-0.7249326528164491,0.2150649425602898,0.009474452155933202,4.613786400536283,-9.884942052451606e-06
18.02,-0.6914339581218618,-0.13840610680443588,-0.7234684362512899,0.20517898465093498,-0.69205187291963,-0.14616647647075165,-0.7244006782092807,0.21050467755515445,0.009478250684249017,4.613786395190101,-9.890288234615241e-06
18.0225,-0.6917558104911865,-0.11907241567525612,-0.7229612782991828,0.2005407955911681,-0.6923931168769498,-0.12682484949818396,-0.7238801868087037,0.20588063446320898,0.009479697338862614,4.613786391897202,-9.893581133901819e-06
18.025000000000002,-0.6920292951666325,-0.09971103229072992,-0.7224657838390746,0.19584594502424926,-0.6926859692780086,-0.1074542204894883,-0.7233713317989158,0.20119753977299754,0.00947880624511048,4.613786391895655,-9.893582681108626e-06
18.0275,-0.6922543455436954,-0.08032476219183955,-0.7219820906489114,0.19109914959017676,-0.6929303614697663,-0.08805739113665179,-0.7228742542018266,0.19646009759068084,0.009475561577010008,4.613786394112825,-9.891365510661387e-06
18.03,-0.6924309024068884,-0.060916397095731684,-0.7215103237612228,0.18630508291266526,-0.6931262319748456,-0.0686371553244435,-0.7223890828770556,0.1916729896400157,0.009469964680583032,4.6137863971403,-9.888338035501931e-06
18.0325,-0.6925589137048774,-0.04148872474359323,-0.721050596120456,0.18146840700655012,-0.6932735264915308,-0.049196299130607246,-0.7219159345219373,0.18684087526240217,0.009462008247482095,4.613786400001154,-9.885477181725832e-06
18.035,-0.6926383344089684,-0.022044530666249437,-0.7206030089232826,0.17659377774359558,-0.6933721974290861,-0.029737607342586174,-0.7214549147411534,0.1819684097245039,0.009451687475420315,4.6137864020348065,-9.883443529368208e-06
18.0375,-0.6926691265131065,-0.0025865981843570807,-0.7201676516186024,0.17168584485254285,-0.6934222028519816,-0.010263872059200693,-0.7210061204446697,0.1770602665565366,0.009439019903897623,4.61378640286114,-9.88261719570005e-06
18.04,-0.6926512590338766,0.01688229159167831,-0.7197446019075426,0.16674925191908954,-0.6934235082517681,0.009222128325502302,-0.7205696358132481,0.17212107876020835,0.00942399462412487,4.613786402345156,-9.88313318028844e-06
